#OTU ID	16S0064C	16S0064O	16S0064W	16S0073C	16S0073O	16S0073W	16S0074C	16S0074O	16S0084C	16S0084W	16S0087C	16S0087O	16S0088C	16S0088O	16S0089C	16S0089O	16S0090C	16S0090O	16S0092C	16S0092O	16S0093C	16S0093O	16S0093W	16S0094C	16S0094O	16S0113C	16S0113O	16S0117C	16S0117O	16S0117W	16S0118C	16S0118O	16S0118W	16S0119C	16S0119O	16S0119W	16S0120C	16S0120O	16S0120W	16S0123C	16S0123O	16S0123W	16S0141C	16S0141O	16S0142C	16S0142O	16S0143C	16S0143O	16S0146C	16S0146O	16SNEGCTRL
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio	0.000294551	0	0.005334202	0	0	0.006727492	0	5.58E-05	0	0	0	0	0.000122741	6.08E-05	0.000174513	4.65E-05	0	0.00167698	0	0	0.000615074	0.000912025	0.005373319	2.03E-05	0	0	0.001010791	0	8.24E-05	4.93E-05	0	0	0	0	0.000571621	0.000318205	0	0.000733374	5.49E-05	0.000274514	0.000969899	0.000327531	0	0.000630147	0.001011983	0.004454902	0.002480227	0	0	0.000160483	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__uncultured	0	0	0.000112299	0	0.000553211	0	0	0	0	0	0	0	0	0	0	0	0	0.000265055	0	0	0	0	0	0	0	0	0.001329509	0	0	0	0	0	0	0	4.72E-05	0	0	0.000139341	2.20E-05	0	0	0	0	0.001354816	3.51E-05	0	0	0.000959934	0	0	0
d__Bacteria;p__Myxococcota;c__Polyangia;o__UASB-TL25;f__UASB-TL25;g__UASB-TL25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001925887	0	0	0	0	0	0	0
d__Bacteria;p__Margulisbacteria;c__Margulisbacteria;o__Margulisbacteria;f__Margulisbacteria;g__Margulisbacteria	0	0	0.005895697	0	0	0.015895932	0	0	0	0.000120433	0	0	0	0	0	0	0	1.02E-05	0	0	0	0	0.00234175	0	0	0	2.73E-05	0	0	0	0	0	0	0	0	0	0	0	3.29E-05	0	0	0	0	0	3.51E-05	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Edaphobaculum	0	0	0.000112299	0	0	0	0	0	0	0	0	0	0	0	0	0.002853558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106206	0	0	0	7.35E-05	0	0	0.000220012	0	0	0	0	0	0.001878626	2.00E-05	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae1;g__Alcanivorax	0	0	0	0	0	0.000282793	0	0	0	0.002051657	0	0	0	0	0.000128988	0.000446159	0	0	0.011517022	0	0	0	0	0	0	0	0	0	5.29E-05	5.17E-05	0.000283216	0	0	0	9.33E-05	0	0	0	0	0	0	0	0	7.88E-05	0	0	0	0.001494442	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseobacter	0	0	0	0	0	0	0	0	0	3.01E-05	0	0	0	0	0	0	0	7.14E-05	0	0	0	0	0	0	0	0	0	0	0	9.51E-05	0	0	0	0	0.001906866	0	0.000385855	0.000982722	0.000104289	0	0	0	0	0	0.000180353	0	0	0	0	0	0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium	0	0	0	0	0	0	0	0	5.20E-05	0	0.005094051	8.63E-05	0	0	2.28E-05	9.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Cyanobacteria;c__Sericytochromatia;o__Sericytochromatia;f__Sericytochromatia;g__Sericytochromatia	0	0	8.98E-05	0	0	0.000431631	1.52E-05	7.17E-05	0	0	0	8.63E-05	0	0	0.000303502	0.000158015	0	0	0	0	0	7.93E-05	7.26E-05	0	0	0	4.10E-05	0	0	8.42E-06	0	0	0	0	0.001184934	0	0	9.53E-05	4.39E-05	0.000869295	0.00029097	0.000231198	0	0.000177229	3.51E-05	0	0	0	0	0	0
d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__uncultured	0	0	4.49E-05	8.80E-05	0	0	0	0.003489567	0	0	0	0	0	0	0	0	0	0.000183499	0	0	0	5.55E-05	0	0	0	0	0.001197468	0	3.53E-05	0	0	0	0	0	0	0	0	0	0	0	4.56E-05	0	0	8.27E-05	7.01E-05	5.58E-05	0	0.000141808	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__NS11-12_marine_group;g__NS11-12_marine_group	0	0	0.000280747	0	0	0.000208374	0	0	0	0.005333448	0	0	0	0	0	0	0	0.000117236	0	0	0	0	0	0	0	0	3.19E-05	0	0	0	0	0	0	0	7.79E-05	0.000100007	0	0.000242014	0	0	0.000256738	8.67E-05	0	0.000291443	0	0	0	0	0	0	0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK4A214_group	0	0	0	3.14E-05	0	0	0	0	0	0	6.39E-05	0	0	0	0	9.29E-05	0	0	0	0	0	0.000226024	0	0.000416113	0	0	0	0	1.18E-05	0	0	0	0	0	0	0	0.004982069	0	7.68E-05	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;__	0	0	0.003941694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.55E-05	0.001161799	0	0	0	0	0	0	3.97E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48E-05	0	0	0	0	3.11E-05	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Neptuniibacter	9.82E-05	0	0.000696254	0	0.00013318	0	0	0	0	0.000739801	0	0	0	0	0	0	0	0.000117236	0	0	0.00043147	1.59E-05	0.00023599	0.000101491	0	0	0	0	0.005447251	0.000238243	0	0	0	0	0.000224918	2.73E-05	0	0	3.84E-05	0	9.70E-05	0.000260098	0	0.001398139	0	7.44E-05	0	0.001810784	0	0	0
d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus	0	0	0	0	0	0	0	0	0	0	0.003636782	0	0	0	0	0.000158015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.89E-06	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Wohlfahrtiimonadaceae;g__Ignatzschineria	0	0	0	0.002024482	0.000778593	0	0	0	0	0	0.000805333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001411815	0	0.000672638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseobacter_clade_NAC11-7_lineage	0	0	0.000325667	0	0	0	0	0	0	0	0	0	0.000675074	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001347721	0	0	2.41E-05	0	0	0	0	0.000500306	0	0	0.000821379	0	0	0.002270704	0	0	7.88E-05	0.000120236	0.00021391	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__uncultured	0	0	0	0	0	0	0	0	0	0.00280006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Verruc-01	0	0	0	0	0	0.000223257	0	0.000111539	0	0	0	0	0	0	0	0	0	0.000137624	0	0	0	1.59E-05	0	0	0	0	4.10E-05	0	0	0	0	0	0	0	0.000513471	0	0	0	0	0	0	0	0	1.58E-05	0	0	0	0	0	0	0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium	0.000108002	0	0	0.001986759	0	0	1.82E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.17E-05	0	0.000608945	0	0	0	0.000215855	0	9.63E-06	0	0	0	0	0	0	0.000987335	0	3.29E-05	0.000100655	0	0	0	0	0.000395776	0	9.76E-05	0	0	0	0
d__Bacteria;p__Patescibacteria;c__ABY1;__;__;__	0	0	0.000471656	0	0	0.000744192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000254143	0	0	0	0	0	0	7.22E-05	0	0	0	0	0.000461905	1.82E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__uncultured	0.000461463	0	0	0.007789856	0.000122936	0.000133954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000181531	0.00044656	0	0	0	0.0015016	5.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001573083	0	4.56E-05	0.0011781	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__uncultured	4.91E-05	0	0.00334651	0	3.07E-05	0.010924732	0	3.19E-05	0	0.000120433	0	0	0.000184111	0	0	0	0	3.06E-05	6.91E-05	0	4.59E-05	0	0.003558008	0	0	0	7.74E-05	0	0	3.13E-05	0	0	0	0	0.000190906	0.000900065	0	4.40E-05	8.23E-05	0	6.85E-05	6.74E-05	0.001368996	0.000476549	0.002184281	0	0	0	0	0.000192579	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia	0	0	0	0	0	0	0	0	0	0	0.002511872	0	0	0.000394981	0.000386965	0	0.000356517	0	0	0	0	0	0	0	0	0.004369538	0	0	0	0	0.000424824	0.010650888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Albirhodobacter	0	0	0	0	0	0	0	0	0.000883833	0	0	0	0	0	0.003224705	0.000232374	0	0	0	0	0	0	0	0	0	0	0	0	0.000623551	0.000149203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.95E-05	0	0.002892491	0	0	0	0	0	0	0	0	0	0	0	0	0.000181579	0	3.84E-05	0	0	0	0	0	0.000100196	0	0.001555838	0	0	0	0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcales-Tissierellales;g__Tissierella	0	0	0	6.29E-05	5.12E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006364931	0	0.000141608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__Haliea	0	0	0	0	0	0	0	0	0	0	0	0.000207157	0	0	0.000607003	0.002937212	0	0	0	0	0	0	0	0	0	0	0	0	2.94E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Providencia	0	0	0	0	0	0	0	0	0.000322339	0	0.000549672	0	0	0	0	0.000204489	0	0	0	0	0	0	0	0	0	0.009363296	0.000473524	0.00152037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000162745	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Alkanindiges	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009351822	0	0	0	0	0	0	0	5.01E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Roseimarinus	0	0	0	0.000169755	0.000102446	0.000178606	0	0	0	9.03E-05	0	0	0	0	0	0	0	0	0	0	0	7.93E-06	0.001379636	0.000152236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004982399	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;__	0	0	0	0.001697547	0.002243577	0	0	0	0.000155971	0	0	0	0	0	0	0	0	0.000591276	0	0	0	0	0	0.000913418	0	0	0	0	0	0	0	0	0	0	0	0	0	8.80E-05	0	0	0	0	0	0	0.000751473	0	0.001627445	0.000250892	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium	0	0	0	0	0	0	5.15E-05	0	0	6.45E-05	0	4.32E-05	0	0	0	0.000120835	0.011111441	0.000158013	0	0	0	3.17E-05	0	0	0	0	9.11E-05	0	0	0	0	0	0	0	0	0	0	2.20E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__DEV007	0	0	0.000101069	0	0	4.47E-05	0	0	0	0	0	0	0	9.11E-05	0	0	0	2.04E-05	0	0	0	6.34E-05	0	0	0	0	0.001243	0	0	0	0.000247814	0	0	0	0.000478362	0	0	0.000278682	0	0	0	0	0	7.88E-05	4.51E-05	0	0	0.000752675	0	0	0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina	0	0	0	0	0	0	0	0	0	0	0	0.000146736	0	0	0	0.00016731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51E-05	6.36E-05	0.003052794	0.000161342	0.000208578	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Blastopirellula	0	0	0.000213368	0	0	0.00031256	0	0.000143407	0	4.73E-05	0	0	0	0	0	0	0	0	0	0	0.000183604	3.17E-05	0.00029045	0	0	0	0.00055548	0	0	0	0.00017701	0	0	0	0.000811899	0	0	0.00023468	1.10E-05	0	0	0	0	9.45E-05	2.00E-05	0	0	0.0009163	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Coxiellales;f__Coxiellaceae;g__Coxiella	0	0	0.007041146	0	0	0.01216009	0	0	0	0.000387105	0	0	0	0	0	0	0	0	0	0	0	3.17E-05	0.003757692	0	0	0	0.000100168	0	0	0.000523412	0	0	0	0	0.000160186	0.001536475	0	2.93E-05	0	0	6.28E-05	0.000115599	0	0	3.51E-05	8.37E-05	0	0	0	0	0
d__Bacteria;p__Patescibacteria;c__Parcubacteria;__;__;__	0	0	0.000797323	0	0	0.005298644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00052644	0	0	0	0	0	0	0	0	0	0	0	0.000143728	0	0	0	1.10E-05	0	0	1.93E-05	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Octadecabacter	0	0	0.000168448	0	0	0	0	0	0	0.000120433	0	0	0	0	0	0	0.003119522	0.000101944	0	0	0.000257046	0.000812892	0	0	0	0	0	0	2.35E-05	8.06E-05	0	0	0	0	0.000339023	8.18E-05	0.000295066	0.001591422	0.000170156	0.000256213	0.000353728	0	0	0.000114214	0.000445874	0	6.51E-05	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Oleibacter	0	0	0	0	0	0	0	0	0	0.000378503	0	0	0	0	0	0	0	0	0	0	0.00134949	6.34E-05	0.001996841	0	0	0	2.28E-05	0	8.24E-05	0.000211771	0	0	0	0	4.06E-05	7.27E-05	0	0	0.000268956	0.000100655	0.000182569	0.004036337	0	0	4.51E-05	0	0	0.001254459	0	0	0
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__TM7a	0	0	0.002088761	0	0	0.002946999	0	0	0	0	0	0	0.000889871	0	0.001236769	0.003457731	0	0.000183499	0	0	0	0	0.000363062	0	0	0	5.01E-05	0	0	2.29E-05	0	0	0	0	0.000119591	5.45E-05	0	0	0	4.58E-05	0.00038796	1.93E-05	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales;f__Salinisphaeraceae;g__Salinisphaera	0	0	0	0	0	0.000104187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.29E-05	0	0	0	0	0	0.000488237	0	0	0	0	0	0	0	0	3.94E-05	4.01E-05	0	0	0	0	0	0
d__Bacteria;p__Patescibacteria;c__ABY1;o__Candidatus_Magasanikbacteria;f__Candidatus_Magasanikbacteria;g__Candidatus_Magasanikbacteria	0	0	0.003514958	0	0	0.008617739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003721386	0	0	0	6.37E-05	0	0	0	0	0	0	0	0.000573815	4.55E-05	0	6.60E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetota;c__BD7-11;o__BD7-11;f__BD7-11;g__BD7-11	0	0	0.000213368	0	0	0.000669772	0	0	0	2.15E-05	0	0	0	0	0	0	0	0	0	0	9.18E-05	0	0.000145225	0	0	0	0.000122934	0	0	4.81E-06	0	0	0	0	0.000537609	0	0	5.13E-05	1.65E-05	0	6.85E-05	0	0	0.000527748	4.51E-05	6.51E-05	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Brachymonas	0.001865488	0	0	0.000961944	8.20E-05	0	0	0.000286814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000154806	0	3.53E-05	0	0	0	0	0	0	0	0	0	0	0.003193514	0.000559118	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0	0	0	0	0	0	0	0	0	0.000455924	0	0	0	0.013338195	0	0	0	0	0.000806192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.84E-05	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Gemmata	0	0	0	0	0	0	0	0	0	0.001578529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;__	0	0	0.000325667	0.000295499	0	8.93E-05	0	0	0	0	0	0	0	0	0.001282294	0.003662221	0	0	0	0	2.75E-05	3.57E-05	0.000199684	0	0	0	0	0	0	2.17E-05	0	0	0	0	1.76E-05	0	0	0	0	0	0	0	0	0.000157537	0	0	0	0	0	0	0
d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Denitrovibrio	0	0	0	8.17E-05	0.000112691	0	0	0.000501924	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14E-05	0	0	0	0	0.000173018	0	0.00052943	0	0	0	0	0	0.000137145	0	0	0	0	1.83E-05	0	0	0	3.15E-05	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Methylophaga	0	0	0	0	0.000122936	0	0	0	0	0	0	0	0.000153426	0	0	0	0	0	0	0	0	0	0	0.005145589	0	0	0	0	0.000288245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetota;c__Pla4_lineage;o__Pla4_lineage;f__Pla4_lineage;g__Pla4_lineage	0	0	4.49E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132527	0	0	3.67E-05	0	7.26E-05	0	0	0	3.64E-05	0	0	0	0.000495628	0	0	0	0.000710961	0	0	0.00052803	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000250964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.49E-06	0	0	0.002544809	1.10E-05	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__uncultured;g__uncultured	0	0	0	0	0	0	0	0.000812639	0	0	0	0	0	0	0	0	0.001277519	0	0	0	0	0	0	0	0	0	2.73E-05	0	0	0.000132357	0	0	0	0	8.12E-05	0	0	0.00046936	0	0	0.001044068	0	0	6.30E-05	0	0	0	0.000119992	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__Phaeocystidibacter	0	0	0	0	0	0.004941432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Romboutsia	0	0	0.000404276	5.03E-05	0	0.000163722	0	0	9.36E-05	0	0.000102265	0	0	0.000182299	3.79E-05	0.002500349	0	0	0	0	0	0	0	0.000121789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.50E-05	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ectothiorhodospirales;f__Ectothiorhodospiraceae;g__uncultured	0	0	4.49E-05	0	0	0	0	0	0	0.00121723	0	0	0	0	0	0	0	0.000417971	0	0	0.001578996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20E-05	2.75E-05	0	0	0	6.70E-05	0	0.000688231	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Stappiaceae;g__Stappia	0	0	0	0	0	0	0.000184959	0	0	0	0.000108656	0.002675782	0.000981926	0	0.000872567	0.000845843	0	0	0	0	0	0	0	0	0	0	0	0	0.001000035	0	0.00035402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Gracilibacteria;f__Gracilibacteria;g__Gracilibacteria	0	0	0.000314437	0	0	0.000133954	0	0	0	1.29E-05	0	0	0.000214796	0	0	0	0	0.000351707	0	0	0.000844579	0.000150682	0.000490134	0	0	0	0.000546373	0	0	0	0	0	0	0	0.001262833	4.55E-05	0	0.000366687	0	0	0.000245327	0	0.000176945	0.000129968	3.01E-05	0.000279013	0	0	2.67E-05	0	0
d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__uncultured	0	0	0	0	0	0	0	0	0.000187165	0	0	0	0	0	0	0	0	0	0	0	0	0.000892199	0	0	0	0	0	0	0	0	0.002761355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__Saccharicrinis	0	0	0	0.000182329	0.000307339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001847124	0	0.000318618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001858889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Chlamydiaceae;g__uncultured	0	0	0.001583416	0	0	0.002306994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00128887	0	0	0	0	0	0	4.57E-05	0.000318618	0	0	0	0.000396075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__OM182_clade;f__OM182_clade;g__OM182_clade	6.87E-05	0	0.000190908	0	0	0.001220474	0	0	0	0.000116132	0	0	0	0	0	0	0	0	0	0	0	0.000146717	0	0	0	0	0	0	1.76E-05	0.000231023	0	0	0	0	0.000407047	0.000109099	5.67E-05	6.60E-05	0	0.000137257	8.56E-05	0.000144499	0	0.000106337	4.51E-05	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia	0	0	0	7.54E-05	0	0	0	0	0	0	0	0	0.001227408	0.023455777	0	0	0	0	0.000207306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Sandaracinaceae;g__Sandaracinus	0	0	0.000101069	0	0	0.00019349	0	0	0	0	0	0	0.000859186	0	0	0	0	0	0	0	0.000229505	5.15E-05	0.00076243	0.000263876	0	0	5.92E-05	0	0	0	0	0	0	0	0.0001547	0	0	8.80E-05	0	0	0	0	0	0.000563194	1.00E-05	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;__	0.000147275	0	0.000628874	0	0	0.002932115	0	0	0	0.000129035	0	0	0	0	0	0	0	4.08E-05	0	0	0.000146883	0.0002974	0.00081689	0	0	0	0	0	0	8.42E-06	0	0	0	0	0.000198586	0	0	0	0	0	0	0	0	7.88E-05	0.000125245	2.79E-05	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Celeribacter	0	0	0	0	8.20E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001811829	1.56E-05	0	0	0	0	0	0	0	0.000132007	0	0	0	0	0	0	0	0	0	0	0	0.00013641	0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;__;__	0.000402553	0	0	0	0	0	0	0	0	0	0	0	0	0.000303831	0	9.29E-05	0.000178258	0	0.000322477	0	0	6.74E-05	0	0.000131938	0	0	3.19E-05	0	0	0	0	0	0	0	2.19E-05	0	0	0.000110006	0	4.58E-05	0.000764509	0	0	0.000311135	0.001998918	9.30E-05	0.000136705	0	0	0	0
