taxon	lfc_(Intercept)	lfc_SampleSiteCLOACA	lfc_SampleSiteORAL	lfc_SampleSiteTANK WATER	se_(Intercept)	se_SampleSiteCLOACA	se_SampleSiteORAL	se_SampleSiteTANK WATER	W_(Intercept)	W_SampleSiteCLOACA	W_SampleSiteORAL	W_SampleSiteTANK WATER	p_(Intercept)	p_SampleSiteCLOACA	p_SampleSiteORAL	p_SampleSiteTANK WATER	q_(Intercept)	q_SampleSiteCLOACA	q_SampleSiteORAL	q_SampleSiteTANK WATER	diff_(Intercept)	diff_SampleSiteCLOACA	diff_SampleSiteORAL	diff_SampleSiteTANK WATER	(Intercept)	SampleSiteCLOACA	SampleSiteORAL	SampleSiteTANK WATER	global	CARAPACE - CLOACA	CARAPACE - ORAL	CARAPACE - TANK WATER	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER	structural_zero (SampleSite = CARAPACE)	structural_zero (SampleSite = CLOACA)	structural_zero (SampleSite = ORAL)	structural_zero (SampleSite = TANK WATER)
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__Candidatus_Endobugula	-0.5405260079445966	0.4305304288366592	0.4752590224040749	1.0124652475225027	0.436084288018711	0.5884150673115596	0.6087306614166118	0.7430028046110954	-1.2394989289809137	0.7316781176317123	0.7807377753866916	1.3626667910795438	0.21516078515344864	0.4643650556250291	0.4349567381238172	0.17298754847656309	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.4233073028462208	0.30199428783436294	0.2234017977540655	0.09728189317184718	0.03756921626751881	0.30199428783436294	0.2234017977540655	0.09728189317184718	0.0726510688552634	0.2817441278744279	0.1490478703093875	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;__	0.2206973613204406	-1.203953847329224	-0.5353761145681958	1.3967662501895002	0.7792175287937321	1.0469997005075367	1.0862051083062216	1.3245089995514083	0.2832294618193346	-1.1499084925674794	-0.49288675819527006	1.0545539899408494	0.7770009453282811	0.2501815626558389	0.622092604208421	0.2916293559406963	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.015040602853066326	0.013159247590108985	0.07160679364655888	0.04002563309316087	0.022694402356278686	0.013159247590108938	0.07160679364655888	0.04002563309316088	0.08830319413420679	0	0.06034025579142937	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidetes_VC2.1_Bac22;f__Bacteroidetes_VC2.1_Bac22;g__Bacteroidetes_VC2.1_Bac22	-0.65345856345993	0.8663824603738693	1.0705486698721751	-0.39450159482840563	0.5694030320294172	0.7665798461740366	0.794241725162293	0.968929724349613	-1.1476204493167683	1.1301920663554395	1.347887722284324	-0.40715191712506493	0.2511252841241351	0.2583953020502186	0.17769449758521463	0.6838964141585674	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.2946548802780971	0.35180936970570514	0.1468679577156846	0.09649207598523649	0.14813011103954365	0.3518093697057051	0.14686795771568456	0.09649207598523649	0.19261589394837514	0.20490782293113216	0.03686183690563783	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Firmicutes;__;__;__;__	-0.2742252858287183	0.0354396781288924	0.021918673280460373	0.9268062433605622	0.38476254076642613	0.5197948050246496	0.5373053002993526	0.656006352933774	-0.7127130548687935	0.06818013144092848	0.04079370381838532	1.412800713309748	0.47602333646803335	0.945642242975573	0.9674603588075098	0.1577143284774377	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.33857018239047715	0.18820963886753875	0.03276060685264369	0	0.0049122252789106455	0.18820963886753875	0.032760606852643696	0	0.18616711642523884	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Algitalea	1.6371892713646004	-2.325397148577146	-2.4103235344386587	-2.459477417425913	0.5910275251216235	0.7954777449855441	0.8243316643173325	1.0055749255231146	2.7700727999557966	-2.923271157786324	-2.923973005980257	-2.4458420302658777	0.005604376475399592	0.0034637473016629694	0.0034559471521947035	0.014451430348078033	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.036345574234592615	0.03825140125383922	0.0029603601799819907	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Absconditabacteriales_(SR1);f__Absconditabacteriales_(SR1);g__Absconditabacteriales_(SR1)	-1.1822082690469393	1.3464625483975587	2.0440332476239647	0.3517744061175688	0.5599810066295828	0.7539888941335273	0.7811312741526498	0.9529631394397796	-2.1111577983018064	1.7857856513190333	2.6167602236144965	0.3691374740101355	0.034758750845800886	0.07413397085319287	0.008876867298251887	0.7120252580943063	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.6272602536757975	0.586208016562212	0	0.08068570293106013	0.5863500021623262	0.586208016562212	0	0.08068570293106013	0.11642556192356926	0.23627781274073162	0.21773512867507067	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Idiomarinaceae;g__Idiomarina	0.29896618501440064	-0.7116329845217789	-0.31201020213875175	-0.7866765956182803	0.57646297264998	0.7760143338717505	0.8040654322318435	0.9808935615990158	0.5186216620992388	-0.9170358760916758	-0.3880408106498316	-0.8019999584214517	0.6040246000259284	0.3591238408377862	0.6979858327008108	0.4225529822974388	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.023698054491222472	0.043349118045232324	0.031790374046720464	0.059590308166288554	0.013374087369203208	0.0433491180452323	0.031790374046720464	0.059590308166288575	0.07674347356401685	0.03581272950491288	0.021876436252599184	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	-1.6772699774905386	3.19969863921626	1.2033168102471532	1.2209689513928694	0.727183680840161	0.9774482887733907	1.013795820211007	1.2363202581753243	-2.306528627750121	3.2735221657931315	1.1869419721978143	0.987583066215293	0.02108111240491065	0.0010621605957484117	0.2352505100655212	0.32335688293575776	1	0.3536994783842211	1	1	FALSE	FALSE	FALSE	FALSE	0.32233666267332095	0	0.10558100356008322	0.0035886266550035524	0.5531129252057437	0	0.10558100356008322	0.0035886266550035637	0.31684826205731403	0.3182763492014344	0.049834296867449994	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Campbellbacteria;f__Candidatus_Campbellbacteria;g__Candidatus_Campbellbacteria	-0.9761863320829571	0.8486160677579107	1.0905784951182929	1.9474102596592089	0.41193876625740444	0.5561371860839662	0.5751290265149935	0.7020776415307081	-2.3697365046555885	1.5259113919956175	1.8962327492435502	2.7737819073875625	0.017800766283287844	0.12703193319788805	0.05792927448062982	0.00554088101625694	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0	0.4729755997329687	0	0	0	0.47297559973296865	0	0	0.2264887953340872	0	0.07690258892899378	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseobacter_clade_NAC11-7_lineage	-0.6213296283917412	0.5521450170444293	0.990994304750246	0.2779862840785052	0.4705011812016284	0.6344139192371443	0.6566228696773201	0.8013303027444277	-1.3205697524603595	0.8703229867786636	1.509229042292182	0.3469059926056044	0.18664486393057064	0.38412392033044407	0.13124026082768195	0.7286619444570992	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.43065634550158916	0.2965879199496399	0.3670526531213886	0.08416036967446129	0.2516175877148276	0.2965879199496399	0.36705265312138863	0.08416036967446128	0.04335414443288276	0.08845552900835718	0.1004518788886415	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thiothrix	-1.156512719288944	1.3814306807316328	1.5965689633085742	0.9773609247094583	0.558689556458105	0.7522630950679414	0.7793342643832629	0.9507746500708996	-2.0700453515201307	1.83636641194909	2.048631808293507	1.0279627508333087	0.038448097699004154	0.06630348365833601	0.04049813185427445	0.30396734983297985	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.5042973622896437	0.3250617021060365	0.5474267366875383	0.13627702552625104	0.43092306393432883	0.32506170210603663	0.5474267366875384	0.13627702552625107	0.08785495193951649	0.03257229887828149	0.13373648116850764	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__Haliangium	-0.7172609366469986	0.3238127168783773	1.637937091990085	0.22189190734381625	0.6300158344625466	0.8475815721646233	0.8785835356962807	1.071646396028677	-1.1384808085956744	0.38204313013955443	1.8642929504614651	0.20705701821618264	0.25491976807568756	0.7024293734475194	0.062280576255883006	0.8359653291255177	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.1674632806561276	0.11667092420655603	0	0.06367510703452658	0.08504059524399563	0.11667092420655605	0	0.06367510703452663	0	0.12901778826978175	0.2225429178023417	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__uncultured	0.35150776504797376	-0.8770425829429054	-0.12924921446739954	-1.140277229954215	0.7400139347885203	0.9945974883497519	1.0316499968169288	1.2580650901089574	0.4750015486511439	-0.881806553119398	-0.1252839769943172	-0.9063737949007542	0.634785869458974	0.3778814272874827	0.9002987367397856	0.3647380381716862	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.232196575152274	0.33939952690032693	0.17128948175895867	0.017925742133347723	0.13188772183704917	0.339399526900327	0.17128948175895867	0.01792574213334774	0.037253080296830374	0.07319932292499165	0.15894803043764832	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Malaciobacter	0.34731111699559863	-0.9469142250052959	-0.6106956308646753	0.018986451118233483	0.516841804271239	0.6963412960895347	0.7211046791277338	0.8798598524642309	0.6719872775874172	-1.3598421209870954	-0.8468890142321471	0.021578949266815584	0.501591795688721	0.17387989000546017	0.3970569863578329	0.9827838256736405	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.29881592498325804	0.39281916895671515	0.19077215131038097	0.10260933257235225	0.2582782272555722	0.39281916895671515	0.190772151310381	0.10260933257235225	0.07852949826873402	0.054176604646904235	0.027250290246536982	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__UCG-008	-0.7356701579286671	1.2878041415406274	0.4212668441478609	0.499219623747517	0.3830016895620589	0.517439343796208	0.5348543165902306	0.6530207205763442	-1.92080133842194	2.4888021310722466	0.7876291376565765	0.7644774629921618	0.054756757686700144	0.012817427915607159	0.4309136660346359	0.444582762051194	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.5067566225961868	0	0.1669947975361335	0.11050567512298994	0.5113557003938842	0	0.1669947975361335	0.11050567512298994	0.22533005799072492	0.19104695899914947	0.02562777261085534	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__Cryomorpha	0.36727281993237326	-0.4220263192555988	-0.888281982701771	-0.8171719676547218	0.4393069097496359	0.5927225521737862	0.6132151753196431	0.7484645682175115	0.8360278697680504	-0.7120132643980462	-1.4485649058485013	-1.0917977982589593	0.4031392245378591	0.47645656222223964	0.147459127728619	0.27492198702958076	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.22757672757833358	0.3157751491628754	0.17100201049742114	0.11337333442998172	0.022851996243548164	0.3157751491628754	0.1710020104974212	0.11337333442998175	0.3302702447678166	0.10876259780465282	0.0809268876918529	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Francisellales;f__Francisellaceae;g__uncultured	-0.47516532921774496	0.2181165950302181	0.16175703801133026	1.6700871508286161	0.38326233545942584	0.5177880120776712	0.5352171200186194	0.6534626665630284	-1.2397913524378876	0.4212469001648098	0.3022269504490121	2.5557499093447156	0.21505257755837737	0.6735748002336646	0.762479060791234	0.010595924326692856	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.5292751496723439	0.17842660076502811	0.07660912217326263	0	0	0.17842660076502811	0.07660912217326263	0	0.2425999816174998	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Myxococcota;c__Polyangia;o__Blfdi19;f__Blfdi19;g__Blfdi19	-0.27219170979236584	-0.2567533718153877	0.4042005888733468	0.8414574795288988	0.47310999893462485	0.6379003727999244	0.660253026561396	0.805751356032815	-0.5753243651694154	-0.40249760427074976	0.6121904370184069	1.0443140718644097	0.565071946074029	0.6873178511457709	0.5404117678958986	0.2963401044595202	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.1804052511220797	0.20117534705214796	0.022015284660189934	0.20140505901795583	0.14117793694513125	0.20117534705214793	0.02201528466018991	0.20140505901795583	0.35026893625728334	0	0.1508731765130604	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	-1.5070762688955561	3.3049859762630796	0.4375210397220085	1.2685986796433402	0.7725268866733964	1.0380563387317452	1.076894449380547	1.3131692806375692	-1.9508398929456385	3.183821390947794	0.4062803369203733	0.9660587544565548	0.05107609464049673	0.0014534466429516884	0.6845366313678649	0.334014781781971	1	0.4781839455311055	1	1	FALSE	FALSE	FALSE	FALSE	0.33436387194665373	0	0.09215177367564063	0.10567720095507735	0.5124954601327816	0	0.09215177367564063	0.10567720095507735	0	0.18119763370132166	0.006086587067684877	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Maritalea	0.2523056543018008	-0.9845248135816017	0.7742254080543309	-1.9727408743210186	0.6401059374877484	0.8610663729020431	0.892623967494871	1.088745875396914	0.3941623402089282	-1.143378541497873	0.8673589733728269	-1.8119387810326582	0.6934611878099801	0.2528814579144467	0.3857453535533329	0.06999565628435636	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.20289436295590815	0.2380044704745167	0.2003061947731923	0	0	0.23800447047451673	0.2003061947731923	0	0	0.04161565353873391	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Planctomycetota;c__Pla4_lineage;o__Pla4_lineage;f__Pla4_lineage;g__Pla4_lineage	-0.2885946645331446	0.19072659989388105	0.27777048914931557	0.15047416803809285	0.3935394865641073	0.5315341306373393	0.5495217074208444	0.6708871779129827	-0.7333308966091074	0.35882286555181153	0.5054768272085537	0.2242913160245404	0.46335663510215236	0.7197276060139824	0.6132239701651571	0.8225306329021709	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.2970723244979757	0.145864195298013	0.06770710898291717	0.08525156321380192	0.04177882916324861	0.14586419529801303	0.06770710898291718	0.08525156321380192	0.25724740724565504	0.05161363539846299	0.08527514544766181	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Firmicutes;c__Bacilli;o__Izemoplasmatales;f__Izemoplasmatales;g__Izemoplasmatales	-0.6961683084493367	1.4205208799626847	0.20553839780679384	0.3290858539521245	0.4108287199514643	0.5546530583344962	0.5735841802983338	0.7001960318132323	-1.6945463514127803	2.561098074944729	0.35834042302193336	0.46999102965482614	0.09016151166066341	0.010434189601019276	0.720088570669259	0.6383614264475659	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.3511391502489407	0	0.06707431725475194	0.05878485565454473	0	0	0.06707431725475194	0.058784855654544735	0	0.17885953514627048	0.011173738730167615	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__uncultured	1.8309526321560334	-1.8319526898835476	-2.8683612500122204	-4.1201169414139756	0.6737476153217806	0.9060277576008898	0.9394370073709101	1.145758665879182	2.71756454571134	-2.021960888631552	-3.053276832301465	-3.595972750729719	0.006576432680305994	0.04318039256613285	0.002263570157598935	3.2318163073194136e-4	1	1	0.8013038357900231	0.11666856869423083	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.2031723750149755	0	0.08429505612100273	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Spirochaeta_2	-0.2560848199702865	0.007009656731557426	0.6025925955223179	-0.2985386777781133	0.4971254692465146	0.6699938696530271	0.6936700766720926	0.8464486173330082	-0.5151311606674072	0.01046226995358562	0.8687020181312676	-0.352695570250619	0.6064613692310266	0.9916524686188952	0.38501013729774575	0.7243166806516068	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.1719329646687488	0.22188002076833363	0.06526052452819296	0.07479178201966322	0.1498578677176261	0.22188002076833363	0.06526052452819298	0.0747917820196632	0.32102606452836036	0.10315720783721236	0.05559615778831803	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1	-0.4077822893522229	0.7429170907739177	-0.0580224249857661	0.3747178604064863	0.5393793065620269	0.7264584451508147	0.7524647489043483	0.918051639073413	-0.7560213830808676	1.0226560042531905	-0.07710982483930523	0.4081664303597214	0.4496363753702055	0.30647052000751107	0.938536177182203	0.6831514919347966	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.20803212752621517	0.2861897387726342	0.11087564068267287	0.04102691983076456	0.09952757584434901	0.28618973877263426	0.11087564068267287	0.04102691983076456	0.15404026005192875	0.11606176458352671	0.0682716694990348	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter	-0.3481512708147533	-0.7769064441757374	0.9719726300544035	1.491983761434926	0.6829080157791286	0.9182708052591084	0.9521840068782467	1.1612831237474253	-0.5098069765919324	-0.8460537346131981	1.0207823519752597	1.2847717588630239	0.6101866975149706	0.3975227686249743	0.3073575674871034	0.19887205386920762	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.11313531834375273	0.20113612035649367	0.037554340154772534	0.13282590603449934	0	0.2011361203564937	0.03755434015477252	0.13282590603449929	0	0	0.06071565220042493	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Francisellales;f__Francisellaceae;g__Francisella	-0.48318033063410115	0.29419026678235927	0.23931797483312806	1.3923990670422677	0.40107426111003913	0.5416103519110856	0.5600085919283412	0.6836607767166386	-1.204715379383409	0.5431769642960138	0.4273469698189046	2.0366812232953135	0.22831319682832488	0.5870079654325713	0.669126626471924	0.041681997358496634	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.5197497548467537	0.2580134247656458	0.12543727058135284	0	0.2560378429939457	0.25801342476564576	0.12543727058135282	0	0.14360998920854925	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Lentisphaerales;f__Lentisphaeraceae;g__Lentisphaera	0.4828043775897592	-0.7514207353270331	-1.1198905606040428	-0.40924686669656807	0.549891753787794	0.7405063956332145	0.7670924289319809	0.9358659347761884	0.8779989411808417	-1.014739021510389	-1.4599160653472503	-0.43729219270539976	0.379944293319593	0.31023024795717485	0.14431314336426218	0.6618994566502029	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.10166608402715906	0.12933709377122202	0.018441712430639398	0.057138423333309665	0.07162322884885196	0.129337093771222	0.01844171243063942	0.05713842333330967	0.08243079279407302	0.13972891833655493	0.08742046596845171	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__EC3;f__EC3;g__EC3	-0.13787359760168852	-0.11057297774376532	-0.06428974444063647	0.457453396854353	0.3957988058859208	0.5345556577551549	0.5526662748717079	0.6747174767807675	-0.3483426315374664	-0.2068502617821166	-0.11632651993386106	0.6779925118243098	0.7275828809403313	0.8361268016812288	0.9073937684178195	0.49777644107798463	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.1666722042282962	0.4003457666062691	0.1333301381154459	0.2813620719285515	0.08313363425978978	0.400345766606269	0.1333301381154459	0.28136207192855145	0.16968254068822816	0.022371707053724887	0.18949104046327236	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;__	-1.352100063554781	2.3252764687291485	1.2386689876388683	0.869535375482089	0.5267172581998713	0.7095379958838893	0.7348459959709901	0.8965946842721255	-2.567032012916701	3.27716976711373	1.6856171149196382	0.969819909414248	0.01025731422418448	0.0010485330454844959	0.09186957055153461	0.3321362670754854	1	0.3512585702373061	1	1	FALSE	FALSE	FALSE	FALSE	0	0	0.22592679679061836	0.08029329454279742	0	0	0.22592679679061836	0.0802932945427974	0.09271120686524498	0.346550541641561	0.11306041496429689	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__uncultured	-1.167221021789962	1.027035392967098	0.2066221907712982	4.676578471357164	0.6658726784200866	0.8955028826861845	0.9284788163351555	1.132412819129645	-1.7529192285819903	1.146881169032492	0.2225384005925594	4.12974702542798	0.07961587250290288	0.2514307364058535	0.823894783263812	3.631626131963696e-5	1	1	1	0.013400700426946037	FALSE	FALSE	FALSE	TRUE	0.3366699092413338	0.21715729448726445	0.06231903299473419	0	0	0.21715729448726445	0.06231903299473419	0	0.018766250645291756	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides	-1.22930600968517	2.6890383113122875	0.39447065958539324	0.8037407648994047	0.706173002297239	0.9493656088929309	0.9845582478368475	1.2007116338868082	-1.7408000669611217	2.8324581026776547	0.40065751361290863	0.6693870053525056	0.08171863024247361	0.004619161913782899	0.6886722952325326	0.5032486387423407	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.3011016593295509	0	0.10217070389947767	0.05863313202974998	0.32821704119659256	0	0.10217070389947767	0.058633132029749964	0	0.1776095683508359	0.06587623011257905	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides	-0.875421920764385	1.348036465616097	0.822758038937922	0.5663857450471088	0.626783003699608	0.8432611317107055	0.8740850478697851	1.066167815179964	-1.3966905860515957	1.598599075569112	0.9412791592111647	0.531235080428221	0.1625066363159902	0.10990971527933154	0.3465618199323087	0.5952558861828027	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.18777225577945153	0.24701822855090583	0.06787019154422357	0.05937147346711993	0.1393465882829098	0.24701822855090586	0.06787019154422358	0.059371473467119934	0.10021961992663604	0.07054359626398	0.014645115154976403	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;__	-1.1742971690256	2.522162534184956	0.741341957461319	0.10751404504308368	0.5395922174564586	0.7267429608518201	0.7527610063255451	0.9184124355272946	-2.176267801935742	3.470501497845556	0.9848304458277324	0.11706510156447945	0.029535241655912026	5.194874456825062e-4	0.32470736293207836	0.906808464458788	1	0.1771452189777346	1	1	FALSE	FALSE	FALSE	FALSE	0.5446460427537918	0	0.24892245266904575	0.11211241841399462	0	0	0.24892245266904575	0.11211241841399464	0	0	0.012622667475615908	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Bizionia	-0.1600502207887729	0.2549078672920825	0.3239664276163997	-1.0262954361134986	0.7258923726547085	0.9757223145469704	1.011998882212334	1.2341317491092796	-0.2204875361941644	0.26125042288331457	0.32012528206372687	-0.8315930911381346	0.8254914782274886	0.793899395999577	0.7488733610042344	0.40563866311906077	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.05655070354961173	0.03704545637266877	0.07498011175322185	0.03914077851815914	0.01516449420265751	0.037045456372668775	0.07498011175322183	0.039140778518159156	0.022532269712358367	0.006672299245112774	0.06366405043642721	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Glaciecola	0.8167750931328062	-2.47821673841945	-2.357049017901087	3.7449228675549215	0.5923553318542867	0.7972521808432096	0.8261792812779374	1.0078250623332108	1.3788600341892836	-3.1084477383283877	-2.8529510135562757	3.7158461398896643	0.1679379125474905	0.0018807290533291881	0.004331529812154246	2.0252480064233958e-4	1	0.6074754842253277	1	0.07432660183573862	FALSE	FALSE	FALSE	FALSE	0.7268893461153565	0	0	0	0	0	0	0	0.16864057431937074	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera	0.5920579929378742	-1.4794812918519584	0.5135324736323742	-2.7390378246965392	0.6413465101580561	0.8627243345440493	0.8943502353252238	1.0908482561540414	0.9231483816633927	-1.7148945875438484	0.5741961631458977	-2.5109246948365227	0.3559298843965533	0.0863645551710178	0.5658350654278659	0.012041538118561783	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.2907237071071093	0	0.1661734742613981	0	0	0	0.1661734742613981	0	0	0.05816753149627832	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;__;__	-0.19493034272528714	-0.04878372333903372	-0.1793693285893191	0.9545244880865691	0.4411680575378528	0.595210191167644	0.6158050830710203	0.7516188463547602	-0.44185053608184643	-0.08196049742248707	-0.29127614162391147	1.269958161262016	0.6585973662598321	0.934678126217497	0.770840132966521	0.2040995338252991	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.1644060714153994	0.18168567188676604	0.01971282420398209	0.3150406420515018	0.16765189349171208	0.18168567188676607	0.01971282420398208	0.3150406420515018	0.07916433485132224	0.09611842015364065	0.33737846506750485	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;g__Defluviitalea	-0.3648279130129173	0.26838265425869445	0.5072212562627789	0.059830556173086635	0.4243618338202588	0.5727454063355707	0.5924176797596428	0.7231346729656749	-0.859709530729011	0.4685897979973487	0.8561885871950514	0.08273777818966041	0.38994917976460614	0.6393628709323425	0.3918934743305523	0.934060045187777	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.21337889543630068	0.1499094470417534	0.01787748413020085	0.0375297336411177	0.07470801425848367	0.1499094470417534	0.0178774841302009	0.0375297336411177	0.30352726265482105	0.08638157356187905	0.09157981315840415	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Sediminispirochaeta	-0.6941744983100888	0.3643814576351216	1.543176167120428	0.14768631984326788	0.4224547610884017	0.5701960183840757	0.5897637394573023	0.719902301854682	-1.643192507812281	0.6390459524213645	2.6166006213614477	0.20514772554940316	0.10034310953990906	0.5227930384213256	0.008881018447564126	0.8374567096984891	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.40526715028692284	0.21874720780966714	0	0.06541732010736835	0	0.2187472078096671	0	0.06541732010736835	0	0.08260349464230567	0	FALSE	FALSE	FALSE	FALSE
