taxon	lfc_SampleSiteCLOACA	lfc_SampleSiteORAL	lfc_SampleSiteTANK WATER	lfc_SampleSiteORAL_SampleSiteCLOACA	lfc_SampleSiteTANK WATER_SampleSiteCLOACA	lfc_SampleSiteTANK WATER_SampleSiteORAL	se_SampleSiteCLOACA	se_SampleSiteORAL	se_SampleSiteTANK WATER	se_SampleSiteORAL_SampleSiteCLOACA	se_SampleSiteTANK WATER_SampleSiteCLOACA	se_SampleSiteTANK WATER_SampleSiteORAL	W_SampleSiteCLOACA	W_SampleSiteORAL	W_SampleSiteTANK WATER	W_SampleSiteORAL_SampleSiteCLOACA	W_SampleSiteTANK WATER_SampleSiteCLOACA	W_SampleSiteTANK WATER_SampleSiteORAL	p_SampleSiteCLOACA	p_SampleSiteORAL	p_SampleSiteTANK WATER	p_SampleSiteORAL_SampleSiteCLOACA	p_SampleSiteTANK WATER_SampleSiteCLOACA	p_SampleSiteTANK WATER_SampleSiteORAL	q_SampleSiteCLOACA	q_SampleSiteORAL	q_SampleSiteTANK WATER	q_SampleSiteORAL_SampleSiteCLOACA	q_SampleSiteTANK WATER_SampleSiteCLOACA	q_SampleSiteTANK WATER_SampleSiteORAL	diff_SampleSiteCLOACA	diff_SampleSiteORAL	diff_SampleSiteTANK WATER	diff_SampleSiteORAL_SampleSiteCLOACA	diff_SampleSiteTANK WATER_SampleSiteCLOACA	diff_SampleSiteTANK WATER_SampleSiteORAL	(Intercept)	SampleSiteCLOACA	SampleSiteORAL	SampleSiteTANK WATER	global	CARAPACE - CLOACA	CARAPACE - ORAL	CARAPACE - TANK WATER	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER	structural_zero (SampleSite = CARAPACE)	structural_zero (SampleSite = CLOACA)	structural_zero (SampleSite = ORAL)	structural_zero (SampleSite = TANK WATER)	ASVno	Taxon
fe8024854a15d1bf91d43bdb0de5a6cf	-1.1372144040046752	-0.8812963787368245	-0.35429047287260185	0.2559180252678507	0.7829239311320734	0.5270059058642227	0.7076303913302353	0.7384643462288226	0.8879728382746043	0.8109104293693031	0.949074230670184	0.9722811914457578	-1.607074000689666	-1.1934176419449554	-0.3989879617951085	0.31559345643993564	0.8249343474210816	0.5420303411203277	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.07873542145467301	0.10228849870309192	0.04728435342540884	0.00907925672415261	0.05238735845545316	0.10228849870309188	0.047284353425408855	0.009079256724152593	0.09063758307671674	0.047672814278927014	0.037905388705588364	FALSE	FALSE	FALSE	FALSE	v4ASV10514	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Marinobacteraceae; g__Marinobacter
b6629d686ad985f304f476c1f0b77d16	-0.09301644722774575	-0.745369448336673	-0.4237333018261767	-0.6523530011089272	-0.3307168545984309	0.32163614651049627	0.5752958280871844	0.6008220634627449	0.7199947986507339	0.6970772116525891	0.8020735609318068	0.8205753221215834	-0.1616845502548115	-1.2405826843988577	-0.5885227263033711	-0.9358403778002836	-0.4123273359294146	0.39196419614339795	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.01871800948348315	0.01800409553715624	0.3890555017302856	0.057821999954458435	0.2810103524812231	0.01800409553715624	0.3890555017302856	0.05782199995445843	0.41197473031791787	0.07179928454841439	0.14626186732474128	FALSE	FALSE	FALSE	FALSE	v4ASV2131	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__Cryomorpha; s__uncultured_deep-sea
ec9ed9b5acb1ccd3cdfd196b3632904c	3.576465876981796	0.1438742460467072	0.060727759854184576	-3.4325916309350886	-3.5157381171276114	-0.08314648619252263	0.9797091589895595	1.0214597102897989	1.2333148531612432	1.0560985975309427	1.2621528572204097	1.2948280729606283	3.6505383706634404	0.14085161127489657	0.04923946200641844	-3.250256783751213	-2.7855089793721066	-0.06421430607571547	2.6169120981472135e-4	0.8879871695457154	0.9607284632582913	0.0011530084663502163	0.005344375974703016	0.9487995863040771	0.0396026030852945	1	1	0.17333560610798254	0.7980934788889839	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0297327092329415	0	0.015665079374035485	0.01905288491502495	0	0	0.015665079374035485	0.01905288491502495	0	0	0.01698941826463702	FALSE	FALSE	FALSE	FALSE	v4ASV11383	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae
35a497bfc2bb0e875c149e577e1f83a5	0.4446566683627228	-0.09587778316209086	0.03609440015551291	-0.5405344515248136	-0.40856226820720987	0.13197218331760377	0.6573671480365848	0.6861865925392213	0.8241654566333452	0.7671247399326159	0.892679688770696	0.9141102226791806	0.6764205812395968	-0.13972552685312142	0.043795089766265935	-0.7046239332240726	-0.4576807037805896	0.14437228688987236	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.07331827987278926	0.07558437200931517	0.009562897471930737	0.009834774410613355	0.039101549669672275	0.07558437200931517	0.009562897471930737	0.009834774410613357	0.09959875353449224	0.04239763645588766	0.018915307766482235	FALSE	FALSE	FALSE	FALSE	v4ASV12025	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__Psychrobacter_pulmonis
1e629c2cc35114e220fbfa4691305be6	-0.6544153390532844	-0.6311016821177442	-0.5895145133841414	0.023313656935540217	0.06490082566914301	0.0415871687336028	0.7052838476569521	0.7360237605744216	0.8849939653733492	0.808853026912488	0.9464283183435633	0.9695525937910455	-0.9278751260607205	-0.8574474302639467	-0.6661226363678594	0.028823106497520207	0.06857447564833255	0.04289315401755865	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.11690431799018165	0.12723375420830077	0.005477921352613677	0.015866578406987224	0.053161851651896366	0.12723375420830074	0.005477921352613696	0.015866578406987245	0.0635420846488354	0.04388972006227278	0.00711440737702538	FALSE	FALSE	FALSE	FALSE	v4ASV9258	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Roseovarius; s__Roseovarius_aestuarii
5b3d099d93aede72e0023ecdaeb184c0	0.9051384880870588	-0.026355167235776925	0.5001626950780972	-0.9314936553228357	-0.4049757930089616	0.5265178623138741	0.6549566823100917	0.6836795001428934	0.8211055250965676	0.7650406152163851	0.8899908804921198	0.9113359263038702	1.381982217349937	-0.03854900904629805	0.6091332719010442	-1.217574121943017	-0.4550336434739989	0.5777429015108477	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.12956844457604846	0.15380136096687616	0.00213454904806508	0.03632700410873925	0.13910950118491078	0.15380136096687613	0.0021345490480650796	0.03632700410873925	0.16623491931119824	0.04357038568460952	0.0403463855923325	FALSE	FALSE	FALSE	FALSE	v4ASV12034	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__uncultured; s__uncultured_bacterium
296b144b2959052d183c41fa06779c2b	-0.4491464214104265	-0.7403626621959037	-0.1245451448900619	-0.29121624078547725	0.3246012765203646	0.6158175173058419	0.6203707637818597	0.6477067314921343	0.7772026866460723	0.7353085194115909	0.8515859468244619	0.8717010670487051	-0.7239967574751143	-1.143052289251829	-0.16024795980508247	-0.39604633034649794	0.3811726552449496	0.7064549311506509	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.15873388424433094	0.17968906361918252	0.03492481909499847	0.038275106653015	0.054725782226528165	0.17968906361918252	0.03492481909499847	0.038275106653015006	0.10449124931671677	0.06459951436589759	0.03512467911778326	FALSE	FALSE	FALSE	FALSE	v4ASV3902	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__uncultured
3a70840924e06d2055bed46452f38bd7	-2.29735870410096	-2.0526906496320847	-1.9787291814136423	0.24466805446887552	0.3186295226873179	0.0739614682184424	0.9067381351827913	0.9455576945329344	1.1407083928980501	0.9892662848915599	1.1771933003380386	1.2073480750208019	-2.533651795330998	-2.1708782673975566	-1.7346494456716859	0.2473227463682291	0.270668820996366	0.06125944104161353	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.058209005717302045	0	0	0	0.05820900571730202	0.03519026164664935	0.05986754354708617	0.024336215898155024	FALSE	FALSE	FALSE	FALSE	v4ASV11975	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
01e2ac9f47619a028c6668899e2a816f	0.9318020499542053	-0.22341025561980452	1.0687882863511908	-1.1552123055740098	0.13698623639698548	1.2921985419709954	0.5919934418853348	0.6181905169589783	0.7411851097090802	0.7111675697222162	0.8203384446806428	0.8394393628153374	1.5740073859377133	-0.36139385754218795	1.441999134022939	-1.6243883365283918	0.16698746387573501	1.539359004606575	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.17395065006789384	0.26095830542987164	0.05532567919306683	0.09183327142861808	0.3818125245346158	0.2609583054298717	0.055325679193066836	0.0918332714286181	0.4337032478005687	0.05896669201144008	0.20090234023145845	FALSE	FALSE	FALSE	FALSE	v4ASV965	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__dgA-11_gut_group; s__uncultured_bacterium
e2d075dd704abe8dd740a49e483e13aa	-1.265659706712169	-0.8257537447530364	-0.6912473178708842	0.4399059619591327	0.5744123888412849	0.1345064268821522	0.7231137124955912	0.7545681999666246	0.9076284376460161	0.8245165037242786	0.9665628160324525	0.9903148007266681	-1.7502913924065377	-1.0943394444525498	-0.7615972453041158	0.5335320275241439	0.5942835574816887	0.13582188894223812	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.04938963419471575	0	0.08475596158846282	0.07569280581983477	0.0578211714389914	0	0.08475596158846285	0.07569280581983474	0.12076423178143952	0.12174911627130218	0.013759107204857207	FALSE	FALSE	FALSE	FALSE	v4ASV11457	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Marinicella
73611376c4694ae03e08953aaba525b6	-0.34243935080950544	-0.42181686404410673	-0.0425594122294701	-0.0793775132346013	0.29987993858003537	0.37925745181463666	0.7401845270215158	0.7723232101265334	0.9292991245608186	0.8395772396926697	0.9859024614125442	1.0102542602124487	-0.46264051504490766	-0.5461662403943531	-0.04579732306277963	-0.09454462255748824	0.30416795810650954	0.3754079213037733	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0964183131892821	0.10327800275309046	0.011762732181773183	0.08921791654022984	0.012315027071501975	0.10327800275309044	0.011762732181773176	0.08921791654022984	0.04340827051265147	0.0335259599402402	0.10464222897386498	FALSE	FALSE	FALSE	FALSE	v4ASV2391	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae
fbb85449f7a56f0b1938c05fef5bd3df	1.105090857120881	0.8293766579605755	0.021464410924005382	-0.2757141991603056	-1.0836264461968756	-0.80791224703657	0.643476317723103	0.6717388871581711	0.8065321150544289	0.7551354327925359	0.8772060430437327	0.8981435314037828	1.7173761126612548	1.2346712000987463	0.02661321294386009	-0.36511887429344697	-1.2353157559618544	-0.8995357855261923	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.21476408299289187	0.30306527544019146	0.10260395168670487	0.010139651344186394	0.14376363214010726	0.30306527544019146	0.10260395168670484	0.010139651344186394	0.15764304570081034	0.19111058914925846	0.10052337054231923	FALSE	FALSE	FALSE	FALSE	v4ASV11527	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Granulosicoccales; f__Granulosicoccaceae; g__Granulosicoccus; s__uncultured_bacterium
779163dcc6f38b4f1131f6551318f718	-0.29201132143153813	-0.9509610968857171	-0.10626584275170106	-0.6589497754541789	0.18574547867983707	0.844695254134016	0.7225506696289508	0.7539825912864452	0.9069136743076746	0.8240208094802829	0.9659259594501872	0.9896581414415498	-0.4041395762341398	-1.2612507342685289	-0.11717305159482014	-0.7996761342347461	0.19229784318620538	0.8535222606299395	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.05970469753911454	0.04703058328106531	0.05488559140996696	0.03836868950676718	0.056503889305867645	0.0470305832810653	0.05488559140996693	0.03836868950676719	0.10749817163772413	0.009126751011575122	0.09869106719899029	FALSE	FALSE	FALSE	FALSE	v4ASV8835	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
16340ba1014606934890c3e9cbc2d629	2.3060225567589856	1.684443608229406	0.6009468088251589	-0.6215789485295795	-1.7050757479338268	-1.083496799404247	0.8786750523976954	0.9163680796048836	1.1050911152992688	0.9637421654110538	1.1446811246743902	1.173863487292486	2.62443158078336	1.8381735960900105	0.5437984257636683	-0.6449639445467913	-1.4895639590622614	-0.9230177198060145	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.04230568501441151	0	0	0	0.04230568501441151	0.03672685066475508	0.16595226065935423	0.08918760626923164	FALSE	FALSE	FALSE	FALSE	v4ASV10626	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Arenicellales; f__Arenicellaceae; g__Arenicella; s__uncultured_bacterium
a49c7fcba62a6b7f0024ba62a2032ac8	-0.061635627858284026	-0.0843518007352681	0.04013938129205212	-0.022716172876984075	0.10177500915033615	0.12449118202732022	0.6016045152959232	0.6281874613538228	0.7533832588218514	0.7193169911055362	0.830893363653841	0.8503383300438199	-0.10245206990836178	-0.13427807131565375	0.05327883361095985	-0.031580197823592386	0.12248865330056564	0.1464019410025947	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.08892233317571843	0.07956419985527304	0.01531362075069445	0.015255967540451923	0.0068472492511745	0.07956419985527304	0.015313620750694446	0.015255967540451923	0.07356368884081432	0.046177993890295276	0.030060188940840952	FALSE	FALSE	FALSE	FALSE	v4ASV11710	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Nitrincolaceae
037c4f50fdf60438ef3de3d3e422cba4	-0.07178871101345774	-0.03325593376268763	0.003489071695907822	0.03853277725077011	0.07527778270936557	0.03674500545859545	0.5613614915832521	0.586327342862009	0.702313623890453	0.6853867521022007	0.7869051234244954	0.8049053994270201	-0.12788321267101235	-0.056719056628601314	0.004967968123101721	0.056220487385528484	0.09566309897915994	0.04565133428692707	0.898241396303292	0.9547689934573312	0.9960361512411215	0.9551661603997091	0.9237881491903756	0.9635881529486481	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.07885874455155724	0.07588399790560678	0.042459303638744415	0.0058409479366808926	0.022292039641022776	0.07588399790560678	0.042459303638744415	0.0058409479366808926	0.16869178817419267	0.050212198089917295	0.041262818390133967	FALSE	FALSE	FALSE	FALSE	v4ASV8593	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
ec9dc7fd64b6cb35e123e3be6dd7560c	-1.7596809615345859	-1.9343636093217356	-1.6420502654738984	-0.1746826477871497	0.11763069606068743	0.29231334384783714	0.6718657373363958	0.7012663270502366	0.8425706866758396	0.7796917562860728	0.9088840054766765	0.9308281408827722	-2.6190961433914186	-2.758386556871087	-1.9488575753236963	-0.2240406498835134	0.1294232216123051	0.31403578277147387	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.08755784660175198	0.00220292394511432	0.09332141538058072	FALSE	FALSE	FALSE	FALSE	v4ASV2732	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Maribacter
71ee918999b39dd7fe6406f75c032395	-0.592793351603062	0.7486884088709808	-1.2470749123171532	1.3414817604740428	-0.6542815607140912	-1.995763321188134	1.0068449116384939	1.04968603291255	1.2677498005863153	1.0811046474973887	1.2938840937407832	1.327493932051958	-0.5887633187105022	0.7132498531904868	-0.9836916651380262	1.240843579369853	-0.5056724662426911	-1.5034067373123179	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.12552964601526664	0.17512432282903262	0.14343524607335162	0.0463621924950918	0.02045147596838669	0.17512432282903262	0.14343524607335162	0.04636219249509174	0.005177667363307044	0.08067329609956068	0.1388571315786082	FALSE	FALSE	FALSE	FALSE	v4ASV8819	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
6c20b960cc8b35e3992550ce46e1995a	0.25631688748703924	0.15268745865165323	0.8739245571466618	-0.103629428835386	0.6176076696596227	0.7212370984950086	0.49497017697378964	0.5172532568270324	0.6181243327210667	0.6305928138590583	0.7156633677186341	0.7312520164068502	0.5178430932023852	0.29518897491004364	1.4138329635067561	-0.16433652042623478	0.8629862831018026	0.9863044235268549	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.2552477433034793	0.15950679758007727	0.10858949879876528	0.23266650839534622	0.14977399481207102	0.15950679758007721	0.10858949879876528	0.23266650839534628	0.12958449565371635	0.013497308363030322	0.3300749535471892	FALSE	FALSE	FALSE	FALSE	v4ASV8082	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__uncultured; s__uncultured_bacterium
5080e144fa4b32e5aaae59ad44d5a9a3	0.42921170887538723	0.2883436611481875	1.2216090722170705	-0.14086804772719974	0.7923973633416832	0.9332654110688829	0.5234117941117501	0.5468475667582523	0.654176004374525	0.6538778281544774	0.7459625979779507	0.7625893735400159	0.8200268196168105	0.5272834308425424	1.867401225431806	-0.21543481314359528	1.0622481147038756	1.2238111930888467	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.3242455715577756	0.22072636191444706	0.1458427301103542	0	0.28492806464152254	0.22072636191444708	0.1458427301103542	0	0.1278114521777275	0.04696176578896082	0.45836620579654647	FALSE	FALSE	FALSE	FALSE	v4ASV3724	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_delta
d5e64947d18b3fb1fcbf2fa70fadb0e1	-0.6230603944310203	0.017194811005852805	-1.3036286259168934	0.6402552054368732	-0.6805682314858731	-1.3208234369227463	0.7628901684242052	0.7959389961980248	0.9581225171911514	0.8597013584335282	1.0117145338347389	1.0368624665609467	-0.8167104784139353	0.021603176987165535	-1.3606074406210948	0.7447414141621104	-0.672688005090023	-1.2738656085253408	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.16770522171465396	0.16917140486574309	0.06707632193656407	0.0789629121620163	0.06748802578843069	0.16917140486574309	0.06707632193656407	0.07896291216201629	0.03616143211679464	0.06068729134778597	0.05027956809726776	FALSE	FALSE	FALSE	FALSE	v4ASV8420	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Maritalea
830341ac37f0dac4bca522ce5267a8df	0.23755079107062615	0.45244142894972444	0.662134096250465	0.2148906378790983	0.4245833051798389	0.2096926673007406	0.6514497428157469	0.6800319752194308	0.8166537116215304	0.7620111642821666	0.8860817185085381	0.9073023375816809	0.3646494509981163	0.665323757465569	0.8107893061990076	0.28200457939685253	0.47916946745555467	0.23111663953126627	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.08307098959364569	0.06774963918602135	0.13195644192474892	0.0912419810394619	0.04834698906085131	0.06774963918602134	0.13195644192474895	0.09124198103946188	0.20659877852413017	0.016014409606254658	0.08216389021818146	FALSE	FALSE	FALSE	FALSE	v4ASV8858	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
23e2babc6ee59b8af18e9e87a57bf695	1.9950023964768124	0.15010131550220943	0.6523814698239917	-1.844901080974603	-1.3426209266528208	0.5022801543217823	0.9037381904699406	0.9424373057671624	1.1369009800590406	0.9865327188414081	1.1737131542681798	1.203764066123402	2.2075003773376207	0.15926928463429618	0.5738243534543463	-1.8700860556771695	-1.1439089029294867	0.41725797310042967	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.088787301748965	0	0.018491482615492695	0.002444894882657712	0.18205896961849313	0	0.018491482615492695	0.0024448948826577134	0	0.08264145293015372	0.020418592969053947	FALSE	FALSE	FALSE	FALSE	v4ASV2959	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum; s__Tenacibaculum_sp.
0ed48b21f7f569e5ae102c22683ba6ca	0.5438994084559597	0.15916743478864195	0.03728887181453182	-0.3847319736673178	-0.506610536641428	-0.12187856297411014	0.6469812923862592	0.6753843847101874	0.810981367716119	0.7581558009239157	0.881105515898597	0.9021675036042347	0.8406725431733847	0.2356694030717662	0.04597993652991625	-0.5074576666147904	-0.5749714733368345	-0.135095270542549	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.10798760005363546	0.09208059632121869	0.014704228211280956	0.012100210640431248	0.04635269093151785	0.09208059632121872	0.014704228211280953	0.012100210640431246	0.0978742871352576	0.04728726486939016	0.025646867169994755	FALSE	FALSE	FALSE	FALSE	v4ASV8610	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
eb28b33e13784889d3f74376245b991e	0.16564424519687246	-0.0330441770538896	0.5180408120436433	-0.19868842225076205	0.3523965668467708	0.5510849890975329	0.639282198719263	0.6673766048626542	0.801208100241797	0.7515255397366544	0.872544282000367	0.8933327079930545	0.259109741407979	-0.04951353825279818	0.6465746063816672	-0.2643801331361079	0.4038724155510798	0.6168866136510223	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.15967508161856095	0.088370586668821	0.05753915692668503	0.04920535691023081	0.0026043037798009878	0.088370586668821	0.057539156926685035	0.0492053569102308	0.041124757701539845	0.06049837088979521	0.022746849494055386	FALSE	FALSE	FALSE	FALSE	v4ASV325	d__Bacteria
f8708e920fdbf5fc67a50489b80d198a	1.8409407207617021	0.7887342590538395	0.7189702825002208	-1.0522064617078626	-1.1219704382614815	-0.06976397655361877	0.8150519673514213	0.8501923337379442	1.0243357919618379	0.9062983104574714	1.0713605545685267	1.0983308849107045	2.2586789487104624	0.9277127395234218	0.7018892516908228	-1.1609935156744817	-1.0472388902850143	-0.0635181779116506	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.10169928919085376	0	0.029516852069206095	0.03025444594804705	0.1373972729269397	0	0.029516852069206092	0.03025444594804705	0.14103982200419485	0.11471915230328067	0.005539347692213907	FALSE	FALSE	FALSE	FALSE	v4ASV9092	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
92dfba51d3e291a8d58a276d6132cc44	0.20958778392960506	-0.2666983772225654	-0.7078095485689507	-0.4762861611521705	-0.9173973324985558	-0.44111117134638533	0.9450798024134103	0.9854391046672758	1.189368554334383	1.0243036904068956	1.2217632255118847	1.2532437014766427	0.2217672871585972	-0.2706391251975063	-0.5951137231512469	-0.46498530232080876	-0.7508798049754624	-0.3519755741254819	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.12195597439805611	0.08929451532928792	0.07127956770684227	0.10149334892660225	0.010413282600048075	0.08929451532928791	0.07127956770684228	0.10149334892660226	0.1143724873163406	0.08698481265099206	0.023399160424243573	FALSE	FALSE	FALSE	FALSE	v4ASV12014	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter
6ab7b5a579a65ee663821ab8a44a72cf	-0.02777848719896446	0.27294031131049273	0.7599576991013366	0.3007187985094572	0.7877361863003011	0.48701738779084386	0.681264326859579	0.7110416057638669	0.8545018566297689	0.7878662224864651	0.9194163596497269	0.9416929034814795	-0.0407749035194824	0.38385983196760326	0.8893575750656378	0.3816876392548017	0.8567785182769725	0.5171721969978954	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.09205869610226394	0.06610122350831267	0.001720292156956697	0.03628125930780063	0.026710314921420942	0.06610122350831267	0.0017202921569566961	0.036281259307800615	0.09356867985533536	0.05526398428030768	0.03145993952019116	FALSE	FALSE	FALSE	FALSE	v4ASV12301	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio
d4ee200404ed6fdecac3253ac604a7e8	1.0283937900277942	1.032219525263738	0.01800902090451295	0.0038257352359438723	-1.0103847691232812	-1.014210504359225	0.7521328970213235	0.7847505071069117	0.9444669113475166	0.8501543889248854	0.9994732979094579	1.0242442759697878	1.3673032971972752	1.3153473822771444	0.019067921478391033	0.004500047621681915	-1.0109172213371245	-0.9902037318186988	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.2531897218184968	0.26002206052085813	0.06037897388186147	0.0421702001116895	0.12401211845401229	0.26002206052085813	0.06037897388186143	0.0421702001116895	0.0985251226897114	0.10097324404562634	0.05145568426213584	FALSE	FALSE	FALSE	FALSE	v4ASV3078	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__uncultured; s__uncultured_Lutibacter
ef82bd6751a9ad262c4637e9e42cd4bf	1.8907440248978138	2.515632284717722	-0.06396619969027842	0.6248882598199081	-1.9547102245880923	-2.579598484408	0.9194458451031327	0.958775650252355	1.1568363222655476	1.0008585244769375	1.1919468591402071	1.2225413696287	2.056395202575234	2.6237965931400047	-0.05529407960238234	0.6243522381412332	-1.639930681136316	-2.1100296059440953	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.26532063414968876	0.28662771482580024	0	0.0340334926187261	0	0.2866277148258002	0	0.0340334926187261	0.10415738934856145	0.13188154857365683	0	FALSE	FALSE	FALSE	FALSE	v4ASV9074	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
