taxon	lfc_SampleSiteCLOACA	lfc_SampleSiteORAL	lfc_SampleSiteTANK WATER	lfc_SampleSiteORAL_SampleSiteCLOACA	lfc_SampleSiteTANK WATER_SampleSiteCLOACA	lfc_SampleSiteTANK WATER_SampleSiteORAL	se_SampleSiteCLOACA	se_SampleSiteORAL	se_SampleSiteTANK WATER	se_SampleSiteORAL_SampleSiteCLOACA	se_SampleSiteTANK WATER_SampleSiteCLOACA	se_SampleSiteTANK WATER_SampleSiteORAL	W_SampleSiteCLOACA	W_SampleSiteORAL	W_SampleSiteTANK WATER	W_SampleSiteORAL_SampleSiteCLOACA	W_SampleSiteTANK WATER_SampleSiteCLOACA	W_SampleSiteTANK WATER_SampleSiteORAL	p_SampleSiteCLOACA	p_SampleSiteORAL	p_SampleSiteTANK WATER	p_SampleSiteORAL_SampleSiteCLOACA	p_SampleSiteTANK WATER_SampleSiteCLOACA	p_SampleSiteTANK WATER_SampleSiteORAL	q_SampleSiteCLOACA	q_SampleSiteORAL	q_SampleSiteTANK WATER	q_SampleSiteORAL_SampleSiteCLOACA	q_SampleSiteTANK WATER_SampleSiteCLOACA	q_SampleSiteTANK WATER_SampleSiteORAL	diff_SampleSiteCLOACA	diff_SampleSiteORAL	diff_SampleSiteTANK WATER	diff_SampleSiteORAL_SampleSiteCLOACA	diff_SampleSiteTANK WATER_SampleSiteCLOACA	diff_SampleSiteTANK WATER_SampleSiteORAL	(Intercept)	SampleSiteCLOACA	SampleSiteORAL	SampleSiteTANK WATER	global	CARAPACE - CLOACA	CARAPACE - ORAL	CARAPACE - TANK WATER	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER	structural_zero (SampleSite = CARAPACE)	structural_zero (SampleSite = CLOACA)	structural_zero (SampleSite = ORAL)	structural_zero (SampleSite = TANK WATER)
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Cocleimonas	0.710304927388545	0.7230255142314634	-1.122633453185725	0.012720586842918435	-1.8329383805742698	-1.8456589674171884	0.9003830143758181	0.9335598764267716	1.13860097576873	0.9878527950107677	1.1835249400659544	1.208956473184873	0.7888919671379597	0.7744822078245963	-0.9859761910249334	0.012877006480282095	-1.5487112425971568	-1.5266546053184094	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.20308336628900506	0.27430457473911496	0.16821037093459423	0.1743812219813073	0.11650007817401095	0.27430457473911496	0.16821037093459423	0.1743812219813073	0.10188138878922656	0.20722229155428137	0.025089034689183352	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Oceanospirillum	-2.2871254642004075	-1.986134891597077	0.9878016772634305	0.3009905726033306	3.274927141463838	2.9739365688605073	0.8632427121832137	0.8948899691485891	1.0915055853798787	0.9541106747529122	1.1405628284799425	1.164698949280671	-2.6494581789356486	-2.2194179844106574	0.9049900344024754	0.31546714712240137	2.871325506748644	2.553395081791083	0.008062094965598959	0.02645830125355968	0.36547066673502243	0.7524069913124338	0.004087543811947686	0.010667841305722132	0.23065967804174684	0.7040657047862829	1	1	0.1210337648213081	0.2945432547527955	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.23203340956876503	0	0	0.025052521525303448	0	0	0	0.02505252152530344	0.09063983242043122	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__uncultured	-1.502760338498451	-1.5466209654326044	-0.4428696666868255	-0.04386062693415349	1.0598906718116254	1.103751298745779	0.7569159945225694	0.7841791514113583	0.9566749995431157	0.8586751489273681	1.0186329685554165	1.0390516076558316	-1.985372682534379	-1.9722801385997197	-0.46292593294308837	-0.05107941808836893	1.0405030119089105	1.0622680246228713	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.30005703594119953	0	0	0.05530800015110369	0	0	0	0.05530800015110368	0.04342353571965907	0.13462924900662798	0.01838209895124016	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__Candidatus_Endobugula	0.4305304288366592	0.4752590224040749	1.0124652475225027	0.04472859356741571	0.5819348186858435	0.5372062251184277	0.5884150673115596	0.6087306614166118	0.7430028046110954	0.7121250351223068	0.8298326428619175	0.8443594861601506	0.7316781176317123	0.7807377753866916	1.3626667910795438	0.0628100282413658	0.7012676877579475	0.6362292766573304	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.4233073028462208	0.30199428783436294	0.2234017977540655	0.09728189317184718	0.03756921626751881	0.30199428783436294	0.2234017977540655	0.09728189317184718	0.0726510688552634	0.2817441278744279	0.1490478703093875	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;__	-1.203953847329224	-0.5353761145681958	1.3967662501895002	0.6685777327610282	2.600720097518724	1.9321423647576959	1.0469997005075367	1.0862051083062216	1.3245089995514083	1.1226600236571984	1.3545656430384332	1.3850925044009816	-1.1499084925674794	-0.49288675819527006	1.0545539899408494	0.5955300079030664	1.9199660871990194	1.394955469485628	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.015040602853066326	0.013159247590108985	0.07160679364655888	0.04002563309316087	0.022694402356278686	0.013159247590108938	0.07160679364655888	0.04002563309316088	0.08830319413420679	0	0.06034025579142937	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidetes_VC2.1_Bac22;f__Bacteroidetes_VC2.1_Bac22;g__Bacteroidetes_VC2.1_Bac22	0.8663824603738693	1.0705486698721751	-0.39450159482840563	0.20416620949830577	-1.260884055202275	-1.4650502647005808	0.7665798461740366	0.794241725162293	0.968929724349613	0.8672690982301087	1.0296409964081208	1.050397943121022	1.1301920663554395	1.347887722284324	-0.40715191712506493	0.23541275702658007	-1.224586102924068	-1.3947573624787502	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.2946548802780971	0.35180936970570514	0.1468679577156846	0.09649207598523649	0.14813011103954365	0.3518093697057051	0.14686795771568456	0.09649207598523649	0.19261589394837514	0.20490782293113216	0.03686183690563783	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Firmicutes;__;__;__;__	0.0354396781288924	0.021918673280460373	0.9268062433605622	-0.013521004848432026	0.8913665652316698	0.9048875700801018	0.5197948050246496	0.5373053002993526	0.656006352933774	0.6546320359605337	0.7551095628221954	0.7672684004080262	0.06818013144092848	0.04079370381838532	1.412800713309748	-0.020654358640717636	1.1804466651173355	1.1793624885358123	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.33857018239047715	0.18820963886753875	0.03276060685264369	0	0.0049122252789106455	0.18820963886753875	0.032760606852643696	0	0.18616711642523884	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Algitalea	-2.325397148577146	-2.4103235344386587	-2.459477417425913	-0.0849263858615128	-0.13408026884876723	-0.04915388298725443	0.7954777449855441	0.8243316643173325	1.0055749255231146	0.8930688687474195	1.0626524560600374	1.0844206252185207	-2.923271157786324	-2.923973005980257	-2.4458420302658777	-0.09509500200205942	-0.1261750895922194	-0.04532732211483848	0.0034637473016629694	0.0034559471521947035	0.014451430348078033	0.9242393679113632	0.8995933293815714	0.9638464099160071	0.10233194164940161	0.10233194164940161	0.3990096223378428	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.036345574234592615	0.03825140125383922	0.0029603601799819907	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Absconditabacteriales_(SR1);f__Absconditabacteriales_(SR1);g__Absconditabacteriales_(SR1)	1.3464625483975587	2.0440332476239647	0.3517744061175688	0.6975706992264059	-0.9946881422799899	-1.692258841506396	0.7539888941335273	0.7811312741526498	0.9529631394397796	0.8560755863110144	1.0153019684553586	1.0356181256293118	1.7857856513190333	2.6167602236144965	0.3691374740101355	0.8148470887160386	-0.979696851955552	-1.6340568010800938	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.6272602536757975	0.586208016562212	0	0.08068570293106013	0.5863500021623262	0.586208016562212	0	0.08068570293106013	0.11642556192356926	0.23627781274073162	0.21773512867507067	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Idiomarinaceae;g__Idiomarina	-0.7116329845217789	-0.31201020213875175	-0.7866765956182803	0.3996227823830272	-0.07504361109650137	-0.47466639347952855	0.7760143338717505	0.8040654322318435	0.9808935615990158	0.8756757261180609	1.040403257005962	1.0614904192334376	-0.9170358760916758	-0.3880408106498316	-0.8019999584214517	0.4563593239641189	-0.07212935041404944	-0.4471697387738196	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.023698054491222472	0.043349118045232324	0.031790374046720464	0.059590308166288554	0.013374087369203208	0.0433491180452323	0.031790374046720464	0.059590308166288575	0.07674347356401685	0.03581272950491288	0.021876436252599184	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	3.19969863921626	1.2033168102471532	1.2209689513928694	-1.9963818289691069	-1.9787296878233906	0.017652141145716227	0.9774482887733907	1.013795820211007	1.2363202581753243	1.0584208519258966	1.2731694763419887	1.3012829528354748	3.2735221657931315	1.1869419721978143	0.987583066215293	-1.886189057345669	-1.5541761914592742	0.0135651828122796	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.32233666267332095	0	0.10558100356008322	0.0035886266550035524	0.5531129252057437	0	0.10558100356008322	0.0035886266550035637	0.31684826205731403	0.3182763492014344	0.049834296867449994	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Campbellbacteria;f__Candidatus_Campbellbacteria;g__Candidatus_Campbellbacteria	0.8486160677579107	1.0905784951182929	1.9474102596592089	0.2419624273603822	1.0987941919012982	0.856831764540916	0.5561371860839662	0.5751290265149935	0.7020776415307081	0.6849013504195394	0.7944995137844616	0.8079073615201424	1.5259113919956175	1.8962327492435502	2.7737819073875625	0.35328069832563047	1.383001717228726	1.0605569466884401	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.4729755997329687	0	0	0	0.47297559973296865	0	0	0.2264887953340872	0	0.07690258892899378	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseobacter_clade_NAC11-7_lineage	0.5521450170444293	0.990994304750246	0.2779862840785052	0.43884928770581666	-0.27415873296592413	-0.7130080206717408	0.6344139192371443	0.6566228696773201	0.8013303027444277	0.7514387290262933	0.8807024608764578	0.8968329814716305	0.8703229867786636	1.509229042292182	0.3469059926056044	0.5840120701184421	-0.31129552277290873	-0.7950287683463115	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.43065634550158916	0.2965879199496399	0.3670526531213886	0.08416036967446129	0.2516175877148276	0.2965879199496399	0.36705265312138863	0.08416036967446128	0.04335414443288276	0.08845552900835718	0.1004518788886415	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thiothrix	1.3814306807316328	1.5965689633085742	0.9773609247094583	0.21513828257694145	-0.40406975602217443	-0.6192080385991159	0.7522630950679414	0.7793342643832629	0.9507746500708996	0.8545436678619677	1.0133387488192804	1.0335944810704185	1.83636641194909	2.048631808293507	1.0279627508333087	0.25175809109347025	-0.39875091768965454	-0.5990821835250584	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.5042973622896437	0.3250617021060365	0.5474267366875383	0.13627702552625104	0.43092306393432883	0.32506170210603663	0.5474267366875384	0.13627702552625107	0.08785495193951649	0.03257229887828149	0.13373648116850764	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__Haliangium	0.3238127168783773	1.637937091990085	0.22189190734381625	1.3141243751117078	-0.10192080953456106	-1.416045184646269	0.8475815721646233	0.8785835356962807	1.071646396028677	0.9399405231489468	1.1224995126868387	1.1460888550656596	0.38204313013955443	1.8642929504614651	0.20705701821618264	1.3980931162635555	-0.09079808800148273	-1.2355457243890078	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.1674632806561276	0.11667092420655603	0	0.06367510703452658	0.08504059524399563	0.11667092420655605	0	0.06367510703452663	0	0.12901778826978175	0.2225429178023417	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__uncultured	-0.8770425829429054	-0.12924921446739954	-1.140277229954215	0.7477933684755058	-0.2632346470113096	-1.0110280154868154	0.9945974883497519	1.0316499968169288	1.2580650901089574	1.0742153021932173	1.2931993545020637	1.3219085152102203	-0.881806553119398	-0.1252839769943172	-0.9063737949007542	0.696129879130135	-0.20355303000647262	-0.7648244971975491	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.232196575152274	0.33939952690032693	0.17128948175895867	0.017925742133347723	0.13188772183704917	0.339399526900327	0.17128948175895867	0.01792574213334774	0.037253080296830374	0.07319932292499165	0.15894803043764832	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Malaciobacter	-0.9469142250052959	-0.6106956308646753	0.018986451118233483	0.3362185941406206	0.9659006761235294	0.6296820819829088	0.6963412960895347	0.7211046791277338	0.8798598524642309	0.8052293726610964	0.9500293386599433	0.968326650430994	-1.3598421209870954	-0.8468890142321471	0.021578949266815584	0.41754387700674167	1.016706155081456	0.6502785828549101	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.29881592498325804	0.39281916895671515	0.19077215131038097	0.10260933257235225	0.2582782272555722	0.39281916895671515	0.190772151310381	0.10260933257235225	0.07852949826873402	0.054176604646904235	0.027250290246536982	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__UCG-008	1.2878041415406274	0.4212668441478609	0.499219623747517	-0.8665372973927665	-0.7885845177931103	0.07795277959965607	0.517439343796208	0.5348543165902306	0.6530207205763442	0.6526844663600136	0.7525715475318616	0.7646499850398569	2.4888021310722466	0.7876291376565765	0.7644774629921618	-1.3276511730475198	-1.0478532179157678	0.1019457021183265	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.5067566225961868	0	0.1669947975361335	0.11050567512298994	0.5113557003938842	0	0.1669947975361335	0.11050567512298994	0.22533005799072492	0.19104695899914947	0.02562777261085534	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__Cryomorpha	-0.4220263192555988	-0.888281982701771	-0.8171719676547218	-0.46625566344617214	-0.395145648399123	0.07111001504704917	0.5927225521737862	0.6132151753196431	0.7484645682175115	0.71578133466487	0.8345713137230083	0.8492479644227839	-0.7120132643980462	-1.4485649058485013	-1.0917977982589593	-0.6513939954364328	-0.4734714001088595	0.0837329237466953	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.22757672757833358	0.3157751491628754	0.17100201049742114	0.11337333442998172	0.022851996243548164	0.3157751491628754	0.1710020104974212	0.11337333442998175	0.3302702447678166	0.10876259780465282	0.0809268876918529	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Francisellales;f__Francisellaceae;g__uncultured	0.2181165950302181	0.16175703801133026	1.6700871508286161	-0.05635955701888784	1.451970555798398	1.508330112817286	0.5177880120776712	0.5352171200186194	0.6534626665630284	0.6529726465608621	0.7529471217737238	0.7650374554863401	0.4212469001648098	0.3022269504490121	2.5557499093447156	-0.08631227864708832	1.928383167702373	1.9715768188871603	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.5292751496723439	0.17842660076502811	0.07660912217326263	0	0	0.17842660076502811	0.07660912217326263	0	0.2425999816174998	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Myxococcota;c__Polyangia;o__Blfdi19;f__Blfdi19;g__Blfdi19	-0.2567533718153877	0.4042005888733468	0.8414574795288988	0.6609539606887345	1.0982108513442865	0.437256890655552	0.6379003727999244	0.660253026561396	0.805751356032815	0.7544418425155819	0.8845810773487882	0.9008334229305349	-0.40249760427074976	0.6121904370184069	1.0443140718644097	0.8760833817022595	1.2415038931601117	0.48539150471692677	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.1804052511220797	0.20117534705214796	0.022015284660189934	0.20140505901795583	0.14117793694513125	0.20117534705214793	0.02201528466018991	0.20140505901795583	0.35026893625728334	0	0.1508731765130604	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	3.3049859762630796	0.4375210397220085	1.2685986796433402	-2.867464936541071	-2.0363872966197394	0.8310776399213317	1.0380563387317452	1.076894449380547	1.3131692806375692	1.1143735730558164	1.3440760264318188	1.3742929300386522	3.183821390947794	0.4062803369203733	0.9660587544565548	-2.5731630809208412	-1.5150834153525017	0.6047310742535491	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.33436387194665373	0	0.09215177367564063	0.10567720095507735	0.5124954601327816	0	0.09215177367564063	0.10567720095507735	0	0.18119763370132166	0.006086587067684877	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Maritalea	-0.9845248135816017	0.7742254080543309	-1.9727408743210186	1.7587502216359328	-0.9882160607394169	-2.7469662823753493	0.8610663729020431	0.892623967494871	1.088745875396914	0.9521393985772497	1.1380507318088042	1.1621108884156277	-1.143378541497873	0.8673589733728269	-1.8119387810326582	1.8471562297117152	-0.8683409562671763	-2.363772949516415	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.20289436295590815	0.2380044704745167	0.2003061947731923	0	0	0.23800447047451673	0.2003061947731923	0	0	0.04161565353873391	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Planctomycetota;c__Pla4_lineage;o__Pla4_lineage;f__Pla4_lineage;g__Pla4_lineage	0.19072659989388105	0.27777048914931557	0.15047416803809285	0.08704388925543452	-0.040252431855788195	-0.12729632111122272	0.5315341306373393	0.5495217074208444	0.6708871779129827	0.6643644609658459	0.767786191303129	0.7803468526559796	0.35882286555181153	0.5054768272085537	0.2242913160245404	0.1310182804313329	-0.05242661604459121	-0.16312787150734115	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.2970723244979757	0.145864195298013	0.06770710898291717	0.08525156321380192	0.04177882916324861	0.14586419529801303	0.06770710898291718	0.08525156321380192	0.25724740724565504	0.05161363539846299	0.08527514544766181	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Firmicutes;c__Bacilli;o__Izemoplasmatales;f__Izemoplasmatales;g__Izemoplasmatales	1.4205208799626847	0.20553839780679384	0.3290858539521245	-1.2149824821558908	-1.0914350260105603	0.12354745614533064	0.5546530583344962	0.5735841802983338	0.7001960318132323	0.6836571855981757	0.7928826007035997	0.8062391799380663	2.561098074944729	0.35834042302193336	0.46999102965482614	-1.7771808850262056	-1.3765405181574508	0.1532392114146838	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.3511391502489407	0	0.06707431725475194	0.05878485565454473	0	0	0.06707431725475194	0.058784855654544735	0	0.17885953514627048	0.011173738730167615	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__uncultured	-1.8319526898835476	-2.8683612500122204	-4.1201169414139756	-1.0364085601286728	-2.2881642515304277	-1.2517556914017551	0.9060277576008898	0.9394370073709101	1.145758665879182	0.9929971909634718	1.1900690950027137	1.2156973489134921	-2.021960888631552	-3.053276832301465	-3.595972750729719	-1.0437175145712954	-1.9227154634455994	-1.0296606244313105	0.04318039256613285	0.002263570157598935	3.2318163073194136e-4	0.296616104067728	0.054515793752128436	0.303169345655417	1	0.06476162411935654	0.009569534000893849	1	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.2031723750149755	0	0.08429505612100273	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Spirochaeta_2	0.007009656731557426	0.6025925955223179	-0.2985386777781133	0.5955829387907605	-0.3055483345096707	-0.9011312733004313	0.6699938696530271	0.6936700766720926	0.8464486173330082	0.7822307647862207	0.9204249322420218	0.937799789822092	0.01046226995358562	0.8687020181312676	-0.352695570250619	0.7613903282793154	-0.3319644262193107	-0.9608994191301568	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.1719329646687488	0.22188002076833363	0.06526052452819296	0.07479178201966322	0.1498578677176261	0.22188002076833363	0.06526052452819298	0.0747917820196632	0.32102606452836036	0.10315720783721236	0.05559615778831803	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1	0.7429170907739177	-0.0580224249857661	0.3747178604064863	-0.8009395157596837	-0.36819923036743135	0.4327402853922524	0.7264584451508147	0.7524647489043483	0.918051639073413	0.8317076782722052	0.9840494274977444	1.0034015156313962	1.0226560042531905	-0.07710982483930523	0.4081664303597214	-0.9630060376784793	-0.37416741484591265	0.43127330251235274	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.20803212752621517	0.2861897387726342	0.11087564068267287	0.04102691983076456	0.09952757584434901	0.28618973877263426	0.11087564068267287	0.04102691983076456	0.15404026005192875	0.11606176458352671	0.0682716694990348	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter	-0.7769064441757374	0.9719726300544035	1.491983761434926	1.7488790742301408	2.2688902056106635	0.5200111313805226	0.9182708052591084	0.9521840068782467	1.1612831237474253	1.0041689672167582	1.2042754773169781	1.2303302550252666	-0.8460537346131981	1.0207823519752597	1.2847717588630239	1.7416183245310655	1.884029234461832	0.422659793381935	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.11313531834375273	0.20113612035649367	0.037554340154772534	0.13282590603449934	0	0.2011361203564937	0.03755434015477252	0.13282590603449929	0	0	0.06071565220042493	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Francisellales;f__Francisellaceae;g__Francisella	0.29419026678235927	0.23931797483312806	1.3923990670422677	-0.05487229194923121	1.0982088002599084	1.1530810922091397	0.5416103519110856	0.5600085919283412	0.6836607767166386	0.6727525838081356	0.7787030715283952	0.7916099565720927	0.5431769642960138	0.4273469698189046	2.0366812232953135	-0.0815638516594392	1.4103049550124478	1.4566278286876595	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.5197497548467537	0.2580134247656458	0.12543727058135284	0	0.2560378429939457	0.25801342476564576	0.12543727058135282	0	0.14360998920854925	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Lentisphaerales;f__Lentisphaeraceae;g__Lentisphaera	-0.7514207353270331	-1.1198905606040428	-0.40924686669656807	-0.36846982527700967	0.34217386863046506	0.7106436939074747	0.7405063956332145	0.7670924289319809	0.9358659347761884	0.8441231011344472	0.9999790313894483	1.0198230904277716	-1.014739021510389	-1.4599160653472503	-0.43729219270539976	-0.4365119551660296	0.34218104369150837	0.6968303626165108	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.10166608402715906	0.12933709377122202	0.018441712430639398	0.057138423333309665	0.07162322884885196	0.129337093771222	0.01844171243063942	0.05713842333330967	0.08243079279407302	0.13972891833655493	0.08742046596845171	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__EC3;f__EC3;g__EC3	-0.11057297774376532	-0.06428974444063647	0.457453396854353	0.04628323330312885	0.5680263745981183	0.5217431412949894	0.5345556577551549	0.5526662748717079	0.6747174767807675	0.6668764447017969	0.7710563238771498	0.7837206866821036	-0.2068502617821166	-0.11632651993386106	0.6779925118243098	0.06940301111373794	0.7366859683374055	0.6657258767837289	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.1666722042282962	0.4003457666062691	0.1333301381154459	0.2813620719285515	0.08313363425978978	0.400345766606269	0.1333301381154459	0.28136207192855145	0.16968254068822816	0.022371707053724887	0.18949104046327236	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;__	2.3252764687291485	1.2386689876388683	0.869535375482089	-1.0866074810902802	-1.4557410932470596	-0.3691336121567793	0.7095379958838893	0.7348459959709901	0.8965946842721255	0.8168076404536	0.9649135254383232	0.9836730055081739	3.27716976711373	1.6856171149196382	0.969819909414248	-1.3303101333465142	-1.5086751868109345	-0.3752604880786392	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.22592679679061836	0.08029329454279742	0	0	0.22592679679061836	0.0802932945427974	0.09271120686524498	0.346550541641561	0.11306041496429689	FALSE	FALSE	FALSE	FALSE
