taxon	lfc_(Intercept)	lfc_SampleSiteCLOACA	lfc_SampleSiteORAL	lfc_SampleSiteTANK WATER	se_(Intercept)	se_SampleSiteCLOACA	se_SampleSiteORAL	se_SampleSiteTANK WATER	W_(Intercept)	W_SampleSiteCLOACA	W_SampleSiteORAL	W_SampleSiteTANK WATER	p_(Intercept)	p_SampleSiteCLOACA	p_SampleSiteORAL	p_SampleSiteTANK WATER	q_(Intercept)	q_SampleSiteCLOACA	q_SampleSiteORAL	q_SampleSiteTANK WATER	diff_(Intercept)	diff_SampleSiteCLOACA	diff_SampleSiteORAL	diff_SampleSiteTANK WATER	(Intercept)	SampleSiteCLOACA	SampleSiteORAL	SampleSiteTANK WATER	global	CARAPACE - CLOACA	CARAPACE - ORAL	CARAPACE - TANK WATER	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER	structural_zero (SampleSite = CARAPACE)	structural_zero (SampleSite = CLOACA)	structural_zero (SampleSite = ORAL)	structural_zero (SampleSite = TANK WATER)
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__uncultured;g__uncultured;s__uncultured_Bacteroidetes	-0.541287970009633	-0.1352069032654714	1.533010958016116	0.25517468411360406	0.6715552017838884	0.9020661122058204	0.9375685360949702	1.1459320317638386	-0.8060215579773345	-0.14988580264350054	1.635092154863899	0.22267872529999422	0.4202304189139259	0.8808547130245531	0.10202973051163129	0.8237855603978834	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.24912931217851567	0.20798525679016933	0.46711713782117886	0.01920106953614108	0.23068647445850354	0.20798525679016933	0.4671171378211788	0.01920106953614108	0.18500263833080213	0.16096007065938384	0.28051855071492887	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Francisellales;f__Francisellaceae;g__Francisella;__	-0.3974083697086577	0.23494223213726856	0.2574257540631814	0.8841137932558949	0.3914891743824754	0.5277134124911398	0.5479558005569946	0.6716311367610017	-1.0151196909480809	0.4452079984630165	0.46979291724169964	1.3163680848979231	0.3100487763459675	0.6561694470226633	0.6385029751755779	0.18805052897339544	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.39739141933149097	0.1832481345447769	0.12997941544933317	0.2500060787642157	0.047054565833231365	0.1832481345447769	0.12997941544933317	0.2500060787642157	0.15720637759596567	0.18510167543115869	0.050684043206802684	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__AB1;g__AB1;__	-0.5065938728482337	0.03492764105906209	1.4534923318592223	-0.24138981076352084	0.4512699596680855	0.607628457005997	0.6311260193118939	0.7728885725711264	-1.1225960469889011	0.05748190470071643	2.3030144335420375	-0.312321619610059	0.2616090950214381	0.9541613202296079	0.021278031014894734	0.7547961111762888	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.30140022949914086	0.10397134766798867	0	0.011282494996913223	0	0.10397134766798868	0	0.011282494996913226	0	0.10079705694631277	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__EC3;f__EC3;g__EC3;s__uncultured_bacterium	-0.10659041629009998	-0.12214886189377518	-0.01648994424373902	0.17160637590892214	0.3713546482029658	0.500787777947601	0.5199361970121524	0.6375080252867109	-0.2870313238460999	-0.24391342455357606	-0.031715322646316164	0.26918308335294194	0.7740883359371734	0.8072978718523147	0.9746990753291879	0.7877887975126774	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.17410932516484653	0.4017350745653345	0.1540128519259356	0.09675561529941835	0.196425816685135	0.4017350745653346	0.1540128519259356	0.09675561529941834	0.14475955671354923	0.18436369465809596	0.02404779070926262	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Crocinitomix;s__uncultured_Crocinitomix	-0.307214059050395	0.30599909739935827	0.2690201821936754	0.03825612972504033	0.37225114994806435	0.5019868413325389	0.5211839251354674	0.639027733664148	-0.8252870651796692	0.6095759334788032	0.5161712961959658	0.059866149322943936	0.40920863358759163	0.542142758008632	0.6057347759888467	0.9522622404458294	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.39658096746935434	0.3002513175247097	0.15667510788256603	0.05857544693925033	0.06850660228182834	0.3002513175247097	0.15667510788256603	0.05857544693925032	0.176039348828122	0.18726538628906983	0.023292455106119544	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;__;__	-1.307671124574138	2.2660284340840584	1.2567767668689225	0.660987010795513	0.5171068920369909	0.6956236996164107	0.7227100622863808	0.8843734128917733	-2.5288216898888183	3.2575492113532354	1.7389778175952844	0.7474071485642937	0.011444615377289491	0.0011237877095114427	0.08203866483588357	0.45481783161555306	1	0.47423841341382883	1	1	FALSE	FALSE	FALSE	FALSE	0	0	0.23012589102044748	0.13191801185076119	0	0	0.2301258910204475	0.13191801185076119	0.049603227410454975	0.4177141979358474	0.18917372644207328	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__uncultured;s__uncultured_bacterium	-1.3945066085908207	1.3380393196338911	0.594981931313234	4.818108087846994	0.6473427023296519	0.8697001888231334	0.90388383860957	1.1049233897378397	-2.1542014817997965	1.538506415003207	0.6582504365035281	4.360581134036963	0.031224374717460573	0.12392484123201755	0.5103772204382744	1.2971747183538089e-5	1	1	1	0.0059410602100604445	FALSE	FALSE	FALSE	TRUE	0.2711861517766176	0.16871640647007524	0.10086143268697878	0	0	0.16871640647007521	0.10086143268697878	0	0.0031316008324336745	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__uncultured;g__uncultured;s__uncultured_Sphingomonas	-0.24875939771398917	-0.11156094262567538	0.54540732828473	0.053390637913443006	0.40825214450928365	0.550125317129302	0.5712797095506518	0.7000305770785866	-0.6093278407955366	-0.2027918715099854	0.9547115347641666	0.07626900832854518	0.5423071568185367	0.8392977115307976	0.33972359506427213	0.9392050817768753	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.2673797652716133	0.46322143985428216	0.35292616164635215	0.009288953444801637	0.15699331458198565	0.46322143985428216	0.35292616164635215	0.00928895344480164	0.14181281347399624	0.3670331632312951	0.23690383292969094	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;__;__	-1.1298682300449565	2.4629144995398655	0.7594497366913726	-0.10103431964349184	0.5300809522529671	0.7129642237687271	0.7407578428933701	0.906342744128008	-2.1315012834223794	3.454471370976941	1.0252334740392255	-0.11147473767299469	0.03304786682399888	5.513727525721429e-4	0.3052530371923715	0.9112398971432162	1	0.23819302911116574	1	1	FALSE	FALSE	FALSE	FALSE	0.4985749934677037	0	0.25372879952687644	0.11862854206057485	0	0	0.2537287995268765	0.11862854206057485	0	0	0.06446476021155155	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Lentisphaerales;f__Lentisphaeraceae;g__Lentisphaera;s__uncultured_bacterium	0.6123497480518952	-0.7761618183034703	-1.3469409421192942	-0.8265270483464054	0.5098961757667445	0.6859862293994992	0.71267950469408	0.8721633801656768	1.2009302621873728	-1.1314539345533354	-1.8899672759601427	-0.9476745609170127	0.22977825418741082	0.2578640816851668	0.05876233680063408	0.3432951554039175	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.10405554091214746	0.1372286292308016	0	0.16687729803382403	0.07525299849570419	0.13722862923080167	0	0.16687729803382403	0.08163675463749105	0.16898282555017216	0.2027688577137327	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Glaciecola;s__uncultured_bacterium	1.3914053596964338	-2.0589738907400412	-2.166845688800814	-1.7881920673694078	0.42106265066021814	0.5672507757344631	0.5891026365585897	0.7217298633213564	3.304509097434163	-3.629741868707239	-3.6782142097666686	-2.477647327963205	9.514288798907583e-4	2.8370478742523745e-4	2.3487266809708312e-4	0.013225179595013013	0.4281429959508412	0.12511381125452972	0.10592757331178448	1	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.06540224640770423	0.1480965406480519	0.023828451516716757	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;__;__;__	-0.15050140374464344	-0.10803175798412396	-0.16126154935926532	0.7459761233999929	0.4307984053730148	0.5802649607078662	0.602647095101245	0.7382192642670384	-0.34935459803833074	-0.1861766008623644	-0.2675886943953049	1.0105075273816595	0.7268231140376444	0.8523062729531932	0.7890159342753853	0.3122521948810753	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.11839878670710062	0.16734992109739036	0.026396603205024696	0.17831253423236973	0.03717062942463855	0.16734992109739036	0.02639660320502471	0.1783125342323697	0.0754844668995132	0.020793192704370814	0.17298487647503066	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquimarina;__	1.1897013306895998	-2.005154055423394	-1.4744609077849582	-1.838429527978614	0.6486103793924002	0.8713947250063311	0.9056474268081988	1.1070704041193062	1.834231101580703	-2.301085831577447	-1.6280738664288446	-1.6606256667489152	0.06661969652665162	0.021386780023755905	0.10350922412159966	0.09678865078999868	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0	0	0.05282836558585998	0.1460525184618191	0	0	0.05282836558585996	0.14605251846181913	0.056425910487924405	0.083739237192244	0.04867402536170096	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;g__Defluviitalea;__	-0.3203989740322737	0.20913461961360416	0.5253290354928324	-0.14871780851348892	0.413821359845483	0.5575705870144984	0.5790281513289744	0.7094644347826664	-0.774244650280758	0.37508187211490424	0.9072599221421396	-0.20961982197042245	0.4387861284268413	0.7075995784633751	0.36426936259840026	0.8339644076492143	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.18681548588264593	0.1135391961552142	0.028764879070675115	0.029269571814901647	0.0665288064838983	0.11353919615521418	0.028764879070675133	0.029269571814901647	0.29232545966274737	0.14542832248657153	0.024233806980025606	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Planctomycetota;c__OM190;o__OM190;f__OM190;g__OM190;s__uncultured_Planctomycetaceae	0.05340511656698676	-0.4401743252713003	-0.42669667473739165	0.5873626992039714	0.4722924199115874	0.6357268598851853	0.6603702288244411	0.80848799494027	0.1130763787760645	-0.692395355689073	-0.6461476549252929	0.7264952638503495	0.909970001870891	0.48868908163010905	0.5181837355149079	0.467535209885666	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.1995405325121081	0.2108237349870638	0.20011825313329293	0.10641105663003673	0.14625166347715393	0.2108237349870638	0.20011825313329287	0.10641105663003671	0.0042990334151719895	0.06594422192784394	0.05918002313848348	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__uncultured;s__Flavobacteriaceae_bacterium	-0.8186608290659162	0.4936767600354666	1.7449391920639918	0.34867274383617664	0.44365478663194685	0.5974497785201296	0.6205323622246383	0.7599924233831975	-1.8452654039436116	0.8263067085877803	2.8120035284030975	0.4587844998296405	0.06499894046416775	0.4086301289115498	0.004923396324111191	0.6463889266610094	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.48902594679711947	0.26538837821242184	0	0.047052712248068694	0	0.2653883782124219	0	0.047052712248068694	0	0.0765710698015439	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Lewinella;s__uncultured_Bacteroidetes	-0.10990920825322326	-0.6222002380432234	0.13402817868449063	1.0822533901400475	0.6162529366062361	0.8281425389472449	0.8606324860364745	1.0522694985229077	-0.1783508065024465	-0.7513202242142756	0.15573218633860678	1.028494498471379	0.8584474805413265	0.4524599606552385	0.8762441256576982	0.30371727739994975	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.13938125841603416	0.3122801988174489	0.0767616778145961	0.23467057629740984	0.06365369359064052	0.31228019881744884	0.0767616778145961	0.23467057629740984	0.08212594606215844	0.03877684231725219	0.08281036202052314	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;__	2.316961545762362	-3.875749519479839	-2.747829191847741	-3.0216652919965106	0.564834643606373	0.7594151441797559	0.7891031132055941	0.9651935761130053	4.102017416936321	-5.103597879478734	-3.482218161179422	-3.130631374656738	4.095634351040216e-5	3.3325602081828674e-7	4.972783805500583e-4	0.0017443096012974668	0.018839918014784993	1.5296451355559362e-4	0.22278071448642614	0.7727291533747778	TRUE	TRUE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.5503388325770006	0.012368851681073715	0.22660582915037103	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Paraglaciecola;s__uncultured_bacterium	0.6719475527722365	-0.5492302086871702	-0.7514220926917157	-2.98861140426275	0.6120780766008704	0.8225621295870873	0.8548246099746863	1.045199154168523	1.0978134627919476	-0.667706655742679	-0.8790365695180059	-2.859370285886091	0.2722859515264322	0.5043208606266096	0.3793814479945994	0.004244829788709843	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.31382440901540526	0.2722778628978998	0.18246011945359406	0	0	0.27227786289789985	0.1824601194535941	0	0.05589932526921519	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__uncultured_bacterium	0.9118377593243487	-1.6041243097848927	-1.7811903443651986	-0.16290540831150374	0.5604011769469568	0.7534894050004278	0.7829357340000952	0.9576859298958152	1.6271160676214216	-2.128927492728291	-2.2750147515491763	-0.17010316558501168	0.10371244912672105	0.03326025975848647	0.02290504492505535	0.8649290040221631	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0	0	0	0.0015678412010713425	0	0	0	0.0015678412010713427	0.055061900740239526	0.23914046594928343	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oleiphilaceae;g__Oleiphilus;s__uncultured_bacterium	0.2401045077364251	-0.7208843453199355	-0.8512353315922077	0.749555724550686	0.47696061973130593	0.6419662094700427	0.6668640428585458	0.8163928907692969	0.5034053081189116	-1.122931915552131	-1.2764750787032169	0.9181311266005397	0.6146793403874156	0.2614664114955095	0.20178763094125027	0.35855022076114634	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.21061709033928683	0.3249442141850243	0.12489523607306675	0.08661204518786023	0.2091271428403202	0.3249442141850242	0.12489523607306666	0.08661204518786024	0.0618076707489066	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__uncultured;s__uncultured_Sphingobacteriia	-0.3923777899296293	0.6398333998651983	0.03885710530269169	0.3231628640250851	0.3500794535616612	0.4723253542103059	0.49032061228141843	0.6014296379265256	-1.1208249611270542	1.354645466650745	0.07924836184612556	0.5373244742963011	0.2623623769556767	0.17553054018523426	0.9368350783294512	0.5910435026351151	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.5084884689611192	0.6420281131180415	0.16351709687607696	0.09689979365503296	0.3785259332980101	0.6420281131180415	0.16351709687607693	0.09689979365503298	0.36171834630064914	0.22936173902165102	0.09773617289004105	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__uncultured;g__uncultured;s__marine_metagenome	0.3441289175750403	-0.7895244878695612	-0.8395464534586975	0.13502133550906734	0.5328521843389867	0.7166681387680737	0.7446128227168606	0.9110353766889918	0.6458243537125381	-1.101659813183163	-1.1274939510112834	0.14820646811738547	0.5183931141202193	0.27060959418810504	0.2595336965884511	0.8821798273734331	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.06726258180952092	0.1151770220272247	0.023760527023076097	0.07845729432260906	0.1664366387746518	0.1151770220272247	0.023760527023076138	0.07845729432260906	0.026824054303809956	0.2447005200032941	0.1617123425342284	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella;__	-0.14937236310693575	2.674832834392424	-1.1202536201688147	-3.953528686498593	0.8683309561901704	1.165137973396608	1.2113500497835408	1.4792746483400268	-0.17202238621356047	2.295721962090684	-0.9247976011302395	-2.6726130208038508	0.8634199296825615	0.02169178389150278	0.3550711986738169	0.007526301668959533	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.08768611666827236	0.43034072717678584	0.1565532761433628	0	0	0.43034072717678584	0.15655327614336279	0	0	0	0.012360657755012962	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__Ilumatobacter;__	0.6612178915760211	-1.2057032415134936	-0.7601631251017746	-1.3342158428075512	0.4692714329487606	0.6316890986499819	0.656167797414552	0.8033723721919905	1.4090307765404055	-1.9086972437711358	-1.1584889232555873	-1.6607688899820658	0.15882606790834275	0.05630115893837992	0.2466645693621574	0.09675987151794353	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.2475581227311421	0	0.08285887456130168	0	0	0	0.08285887456130166	0	0.11339875632925202	0.07224359986550884	0.11277215548398484	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Hyunsoonleella;__	0.9759892726293687	-1.6495164318697082	-1.436058927679785	-1.2104604231922893	0.4920574008793601	0.6621438712839783	0.6878646725557865	0.8419567126542015	1.9834866234816704	-2.4911752617616063	-2.087705598172465	-1.4376753638276834	0.04731309976819343	0.012732129716498617	0.03682439955192013	0.15052618640225088	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0	0	0	0.23222552314651843	0	0	0	0.23222552314651848	0.09331891123480522	0.23183958187574022	0.10235134335610656	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Aestuariibacter;s__uncultured_bacterium	-0.2545246091928201	0.14543077010290148	8.663377071934083e-5	0.5754744924326191	0.41670466578589765	0.5614250551298318	0.5830396058895209	0.7143483320843241	-0.6108033580876546	0.25903861748612206	1.4858985537897902e-4	0.8055936671028554	0.5413297700118158	0.7956054446662922	0.9998814424489375	0.42047717834219034	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.14032435807049842	0.08801782838753754	0.007652383607865278	0.03548117826884254	0.00886864351442433	0.08801782838753754	0.007652383607865278	0.03548117826884254	0.08731707236275278	0.12833929555727835	0.021876744580921852	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__Candidatus_Berkiella;s__uncultured_bacterium	-0.6676005674882858	0.2973573957399557	1.4347136355815617	0.3401954505650545	0.43689054483682527	0.5884082807951084	0.6111223056273251	0.7485369185832034	-1.5280728213919774	0.5053589581338667	2.347670216535149	0.4544805234309097	0.12649445860006764	0.6133067396535434	0.018891239206445566	0.6494830071006126	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.3983080061106705	0.17414614204953963	0	0.041182856082562086	0	0.17414614204953963	0	0.04118285608256208	0	0.1568463536232385	0.16796776654399936	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Schleiferiaceae;g__Schleiferia;s__uncultured_Bacteroidetes	-0.42971726166528507	0.2840002252951129	0.5171590569068271	0.48237392050427225	0.43279947024872567	0.5829397925578944	0.6054309363819861	0.7416083138071065	-0.9928784372548578	0.48718620502632354	0.8541999191473998	0.6504429784881545	0.3207691990993174	0.6261263804067698	0.392994227989404	0.51540612319688	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.3864186528764649	0.20410111864253042	0.26648448500149435	0.18302639058431255	0.0947629491588396	0.20410111864253042	0.2664844850014944	0.18302639058431255	0.0271644821740479	0.03061922409905483	0.008322281435991907	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maribacter;__	1.4449817156439162	-2.1770628154457228	-1.9355960975805835	-2.358658634253125	0.543382255735713	0.7307422623007099	0.7592609442512775	0.9288664668660825	2.6592361093710757	-2.9792485364009686	-2.5493160319069403	-2.5392870971120756	0.007831805634773474	0.0028895629660559844	0.010793444068058133	0.011107862924037483	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.05681519569010709	0.008214581957967494	0.0389992629325372	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Thalassolituus;__	0.5990516406777878	-0.7635560528740947	-0.37226249234889985	-2.7094113623196807	0.6745518260211353	0.9060719000784188	0.9417375236888769	1.1510075361870542	0.8880735587231486	-0.8427102228951261	-0.3952932563318829	-2.3539475434671395	0.3745011846046999	0.3993905283746642	0.6926264756919931	0.01857523219392878	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.27901948454143677	0.28381296283578694	0.14159463233629346	0	0.21801824996270824	0.2838129628357869	0.14159463233629346	0	0.06176238764448538	0.06799730546936006	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Litoreibacter;s__Litoreibacter_arenae	-0.44729062647163903	0.5244448073116327	0.14528436315473553	0.782474320565287	0.40722128258196666	0.548747163461343	0.5698454470886183	0.6982843035937317	-1.098396978752227	0.9557130172729862	0.254953977252962	1.1205669618209517	0.2720311810833904	0.3392172440729595	0.798758645592301	0.26247223464825764	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.3240339050694545	0.31438592996233533	0.09071663424636375	0.023271043970129215	0.02464266330218066	0.31438592996233533	0.09071663424636375	0.023271043970129208	0.11370480080718348	0.26633028548466436	0.2225981118523037	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Kineosporiales;f__Kineosporiaceae;__;__	-1.7305334606733325	1.7373935270230811	3.2717547486851393	0.952290888152066	0.6900309780916827	0.9267641503475111	0.9632727299826973	1.177225659054509	-2.5079069137725014	1.8746878872813608	3.396498880170632	0.8089280766415679	0.012144865655310656	0.06083567423932749	6.825383666529932e-4	0.41855651802486044	1	1	0.30441211152723496	1	FALSE	FALSE	FALSE	FALSE	0.6736697714783888	0.5890957670233672	0	0.11060553035359395	0	0.5890957670233673	0	0.11060553035359395	0	0.1831307594821726	0.2910859385857948	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;__	-0.4983603687967246	0.7007204602608912	0.4172433430149416	0.1901573169472552	0.43009050033689267	0.5793186954774476	0.6016622676137899	0.737020329114643	-1.1587337279162309	1.2095595494003346	0.6934843108405997	0.25800823862712796	0.24656473832431852	0.2264479477673743	0.48800566836201476	0.7964005489356725	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.12507483380261647	0.1938003392216704	0.041930790959671276	0.012621373963778309	0.08466036399244836	0.19380033922167042	0.04193079095967129	0.012621373963778312	0.14751983499766513	0.13542740240970744	0.013142491031725677	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Candidatus_Soleaferrea;s__Clostridiaceae_bacterium	-0.6421009437487483	0.8242863939478235	0.5364116240399145	0.700470830793016	0.4087158600677457	0.5507452523153922	0.5719248851993657	0.7008161012405824	-1.5710203749918548	1.4966745341561003	0.9379057248976468	0.9995073308861552	0.11617791616405743	0.13447796565081396	0.3482928608650611	0.3175489895995875	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.2805620761062118	0.31066900439406875	0.1105899087878473	0.017061255357686395	0.14020597699865836	0.31066900439406875	0.1105899087878473	0.0170612553576864	0.10203606014992017	0.08509871761826325	0.07724295189328366	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Granulosicoccales;f__Granulosicoccaceae;g__Granulosicoccus;s__uncultured_bacterium	0.3735965837546906	-0.4097472947261585	-0.4762900600805824	-1.7071028647652118	0.5589889586960538	0.751601849708653	0.7809712063984274	0.9552944853937252	0.6683434045391066	-0.5451653623324515	-0.6098689121677988	-1.7869912271728736	0.503914412975462	0.5856397918327034	0.5419486474665699	0.07393890649016903	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.09010406395843495	0.12242065671235638	0.027976171318923753	0	0.03556007443503497	0.12242065671235641	0.027976171318923784	0	0.07364518996915945	0.17897814089315006	0.008620722553521126	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Bythopirellula;s__uncultured_bacterium	0.07810624132390431	-0.18970788915436324	-0.4361041550556783	-0.16776328042483338	0.3674017784482713	0.4955006025651582	0.5144345084375633	0.6308068250234989	0.21259080904231756	-0.38286106650983676	-0.8477350331341702	-0.26595032547180164	0.8316461409040006	0.7018227802588821	0.39658555122879735	0.7902774661371799	1	1	1	1	FALSE	FALSE	FALSE	FALSE	0.29692074206095337	0.4180313992093842	0.06859628971859476	0.01597293796280611	0.1495860931833913	0.4180313992093842	0.06859628971859476	0.015972937962806116	0.2380391732768655	0.2173969750992132	0.021319331649435974	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;__;__	1.5470146083915268	-2.136987754906079	-2.7122767466502182	-1.640214077315688	0.6104484117903292	0.8203838134651765	0.8525574999158201	1.042439246167396	2.534226608689876	-2.604863382030622	-3.1813417240690782	-1.5734385321217086	0.01126958270092222	0.009191090021235764	0.0014659460075149952	0.11561731075290052	1	1	0.6435502972990829	1	FALSE	FALSE	FALSE	FALSE	0	0	0	0.04782691951140023	0	0	0	0.04782691951140023	0.050782181825407155	0.12246868867442284	0.10817917923414005	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;__	-0.9815606624929547	2.1562809564261705	0.2080600664564169	0.6547698209694328	0.4966214031785086	0.6682438782700324	0.6942134832240938	0.849685015651363	-1.97647676119214	3.2267874447400975	0.29970617322230053	0.7706029986506123	0.04810080520629629	0.0012518841923564944	0.7644012894029418	0.4409422832599483	1	0.5257913607897277	1	1	FALSE	FALSE	FALSE	FALSE	0.4107947351798967	0	0.08218831621125174	0.011805522350832091	0	0	0.08218831621125174	0.011805522350832083	0	0.4488089074957364	0.12564862173783184	FALSE	FALSE	FALSE	FALSE
